,lat,lon,x,y,beam,is2_height,lidar_height,lidar_snow_depth,is2_snow_depth,geometry,snow_depth_residual
31341,64.88775422104567,-147.66613046065476,468456.2156453426,7196111.144496799,5,172.50566,171.71286334242305,0.9338541928007184,0.7927976683191389,POINT (-147.66613046065476 64.88775422104567),-0.14105652448157946
31342,64.88757575277221,-147.66617644049126,468453.8289921164,7196091.2786464915,5,172.68912,171.76456678116097,0.8459399253725083,0.9245506504796595,POINT (-147.66617644049126 64.88757575277221),0.07861072510715117
31343,64.88739727540653,-147.6662222277463,468451.4514189563,7196071.411689211,5,172.93689,172.037455043346,0.9952715101284645,0.8994346050914999,POINT (-147.6662222277463 64.88739727540653),-0.09583690503696463
31344,64.88721878990128,-147.66626782348243,468449.0828768413,7196051.543731627,5,173.25078,172.33232834898428,1.0051418263340781,0.918449849257911,POINT (-147.66626782348243 64.88721878990128),-0.08669197707616716
31345,64.88704029898562,-147.66631331323381,468446.71931879834,7196031.675120518,5,173.45277,172.51194182268586,0.9978545611038775,0.9408322251657069,POINT (-147.66631331323381 64.88704029898562),-0.05702233593817063
31346,64.88686180054121,-147.66635863939675,468444.3634702056,7196011.805591068,5,173.63736,172.56176610006398,0.9521241036921869,1.075593519076648,POINT (-147.66635863939675 64.88686180054121),0.12346941538446099
31347,64.88668329208576,-147.66640374530033,468442.01801191166,7195991.934838368,5,173.84195,172.96368040801912,0.8783073098873705,0.8782690548715095,POINT (-147.66640374530033 64.88668329208576),-3.8255015860966246e-05
31348,64.88650478105839,-147.66644880569476,468439.6746776266,7195972.063778582,5,174.14738,173.13686576759162,0.9701208531394018,1.010518875963072,POINT (-147.66644880569476 64.88650478105839),0.04039802282367033
31349,64.88632627512861,-147.6664939661671,468437.326582133,7195952.193339026,5,174.66188,173.65142242254018,0.8308897286046354,1.0104580706238835,POINT (-147.6664939661671 64.88632627512861),0.1795683420192481
31350,64.88614777740064,-147.66653930668332,468434.9699421793,7195932.323905539,5,175.1601,174.12538887536712,0.9617972312024103,1.034706339476628,POINT (-147.66653930668332 64.88614777740064),0.0729091082742177
31351,64.8859692891061,-147.66658484996978,468432.60368281987,7195912.45562673,5,175.71983,174.82509654639802,0.9259150223829499,0.8947368276254224,POINT (-147.66658484996978 64.8859692891061),-0.031178194757527478
31352,64.88579080723207,-147.66663053678863,468430.2306055902,7195892.588137307,5,176.30487,175.51442987816043,0.9048919455774168,0.7904407273083223,POINT (-147.66663053678863 64.88579080723207),-0.11445121826909455
