,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat
14110,466353.5945789898,7194156.118903206,146.88016193982114,0.05032843785839314,146.87654,3,-0.0036208021258232748,-0.05394923998421641,-147.71006562126405,64.87000801320002
14111,466351.30916704366,7194136.246813218,146.7926764218502,0.04933289684111438,146.75514,3,-0.03753420993612622,-0.0868671067772406,-147.71010914209134,64.86982948551497
14112,466348.9946893799,7194116.377869113,146.60900574706892,0.08668153084220247,146.5197,3,-0.0893066503892328,-0.17598818123143528,-147.71015327642345,64.8696509831127
14114,466344.32334689214,7194076.643857996,146.65936718230117,0.07449575270568491,146.60547,3,-0.05389843230116753,-0.12839418500685246,-147.71024243869095,64.86929400877597
14115,466341.95723534445,7194056.781080831,146.6020190272584,0.03832344515751195,146.46199,3,-0.14002867081308068,-0.17835211597059264,-147.7102876622729,64.86911555645483
14117,466337.2004394654,7194017.058176003,146.24364922857,0.04967888087055683,146.25558,3,0.011935488226868074,-0.037743392643688756,-147.71037862679097,64.86875867305758
14118,466334.82070900657,7193997.1968076695,146.51971846123666,0.05047806578330919,146.31773,3,-0.2019846965882266,-0.2524627623715358,-147.71042413629237,64.8685802319528
14119,466332.43881519453,7193977.335777945,146.37294519878952,0.030049723482223886,146.27397,3,-0.09897364117233565,-0.12902336465455955,-147.71046969092512,64.86840179365063
14120,466330.0641967639,7193957.473487542,146.43415485864725,0.03585314340739325,146.2659,3,-0.168255200444122,-0.20410834385151527,-147.7105150911485,64.86822334475262
14121,466327.6992168932,7193937.610197115,146.3927779220049,0.023324609811886627,146.39989,3,0.0071091629560271485,-0.01621544685585948,-147.7105602871636,64.86804488783565
14122,466325.33971136884,7193917.746823233,146.38544071759867,0.030862302002897576,146.34105,3,-0.04439152326273188,-0.07525382526562946,-147.71060536705696,64.86786643070405
14123,466322.9880803533,7193897.88235195,146.2826958789842,0.01787810880013148,146.26921,3,-0.013485063554526278,-0.031363172354657756,-147.71065027994732,64.86768796450237
14125,466318.33345493145,7193858.147078667,146.29280419001273,0.012976609200346009,146.21594,3,-0.07686180720023117,-0.08983841640057717,-147.71073907624375,64.86733098014744
14127,466313.7163265474,7193818.407851558,146.14371088890746,0.0015584959781277323,146.02,3,-0.12370661644652614,-0.12526511242465388,-147.71082707810928,64.86697396402903
14128,466311.4262000794,7193798.536385791,146.06720344570957,0.015923160264096552,145.85818,3,-0.20901863125644127,-0.2249417915205378,-147.71087068871515,64.86679544118452
14129,466309.14403331303,7193778.663411777,145.85347085892434,0.012700305851632298,145.81787,3,-0.03559976517433938,-0.04830007102597168,-147.710914130449,64.86661690559342
14136,466293.2327849877,7193639.547115056,145.74894902896958,0.004678688929857133,145.52594,3,-0.2230090875633266,-0.22768777649318372,-147.71121685676636,64.86536711328712
14142,466279.3910277274,7193520.327617477,145.685821705233,0.0010472565107631927,145.61021,3,-0.07560747183455874,-0.07665472834532193,-147.71148061406052,64.86429604831694
14145,466272.6086420416,7193460.702484199,145.581876775797,0.004326212155154264,145.38622,3,-0.19566156583607608,-0.19998777799123035,-147.71160955950816,64.86376039154545
14154,466251.86324441823,7193281.87161914,142.93999727708461,0.01961044401716006,142.92522,3,-0.01478060227992728,-0.034391046297087335,-147.7120047771311,64.86215377974058
14157,466244.9231522619,7193222.2647635015,144.3336482871981,0.02472907654638126,144.38298,3,0.0493320594815998,0.02460298293521854,-147.71213703332077,64.86161827045225
14159,466240.48498150485,7193182.504790207,144.21074882536627,0.05244735635402346,144.05695,3,-0.1538030245850166,-0.20625038093904005,-147.71222121838204,64.86126108520165
14167,466222.49054298154,7193023.49205219,143.73501367142018,0.010336499897952009,145.37607,3,1.6410544438141983,1.6307179439162462,-147.7125630425533,64.85983256279648
