time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,forest_cover
2022-03-21 01:50:31.802854400,468258.93740725116,7194462.199936897,168.04051592178837,0.8787075265821608,168.61256232846384,0.017903043804155215,0.015052044401179313,5,0.5720464066754687,-0.3066611199066921,-147.6699275366888,64.87294066216934,52.0,Shrub,69.81329346019031
2022-03-21 01:50:31.804261120,468257.736541247,7194452.276803074,167.95963361288028,0.71281417397443,168.71463683380074,0.021395705900448026,0.00881758690962867,5,0.7550032209204574,0.04218904694602732,-147.6699506629947,64.87285151443083,43.0,Mixed Forest,66.83149644208875
2022-03-21 01:50:31.805671680,468256.52263843146,7194442.337419509,168.0817456091176,0.7105528540320691,168.72284623988642,0.02102695981331156,-0.006089532415516234,5,0.6411006307688183,-0.06945222326325085,-147.66997406064877,64.8727622196513,43.0,Mixed Forest,65.03496509007293
2022-03-21 01:50:31.807082752,468255.30501481914,7194432.416278425,168.02629016662553,0.8546501204414055,168.7003628564366,0.018394626712953933,-0.00037429671603709006,5,0.6740726898110836,-0.18057743063032194,-147.66999754074916,64.87267308819138,43.0,Mixed Forest,63.23280576633908
2022-03-21 01:50:31.808495616,468254.08099263225,7194422.478140006,168.02913101788258,0.727230415102219,168.71639978857266,0.02028044945672552,0.003138764966866559,5,0.687268770690082,-0.03996164441213701,-147.67002115193304,64.8725838036132,43.0,Mixed Forest,59.53193770595078
2022-03-21 01:50:31.809907200,468252.854943269,7194412.558008412,168.15347358494063,0.669423587614895,168.72198125664957,0.02196505019727218,0.001869078323602476,5,0.568507671708943,-0.10091591590595195,-147.67004480976686,64.87249468040102,43.0,Mixed Forest,53.240642920327225
2022-03-21 01:50:31.811324160,468251.6246367008,7194402.620712895,168.10023783348763,0.7563137344373563,168.76085934965235,0.022618639186357703,0.008834713058594727,5,0.6606215161647242,-0.09569221827263208,-147.67006855345352,64.87240540277926,43.0,Mixed Forest,47.82186071797153
2022-03-21 01:50:31.812737024,468250.3949014068,7194392.7010284085,168.21779974893738,0.6303449886388396,168.83662079802846,0.020718641131612564,0.003197572499662708,5,0.6188210490910819,-0.011523939547757656,-147.67009228886366,64.87231628321915,52.0,Shrub,47.65993941433901
2022-03-21 01:50:31.814153472,468249.1623708409,7194382.763897913,168.1922479933832,0.6545552443437525,168.90573057313216,0.023731447509820508,0.008580918262842399,5,0.7134825797489555,0.05892733540520301,-147.67011607921,64.8722270068573,52.0,Shrub,54.95660934282421
2022-03-21 01:50:31.815566592,468247.9329701207,7194372.844209566,168.4742915040748,0.673035840089298,169.07611695123208,0.027577029311583984,0.027744239096017937,5,0.6018254471572675,-0.07121039293203046,-147.67013980724695,64.87213788728491,52.0,Shrub,65.26639138123878
2022-03-21 01:50:31.816982528,468246.7022155643,7194362.906925298,168.75757563362913,0.8803459220507857,169.17697324670203,0.0301550791014199,-0.0059188830663449545,5,0.4193976130729027,-0.46094830897788297,-147.6701635597666,64.87204860970269,52.0,Shrub,71.835136241926
2022-03-21 01:50:31.818395136,468245.4736274892,7194352.98706545,168.23477147733357,0.7761209524287347,168.9211732129438,0.025444940470561807,-0.03779478747262725,5,0.6864017356102465,-0.08971921681848816,-147.67018727030415,64.87195948865937,52.0,Shrub,69.78843636703942
2022-03-21 01:50:31.819808768,468244.2460831336,7194343.04932618,168.17900881933645,0.7012417186173301,168.7568694480432,0.020810659139447355,0.01759364749968909,5,0.5778606287067589,-0.12338108991057117,-147.67021095466407,64.87187020729036,52.0,Shrub,61.60837664305371
2022-03-21 01:50:31.821221632,468243.0242937075,7194333.128731017,168.53822052277687,0.5589064087802289,169.1120366444794,0.022530644538901502,0.04897553390243467,5,0.5738161217025208,0.014909712922291929,-147.67023452125193,64.87178108028625,52.0,Shrub,53.41438422714373
2022-03-21 01:50:31.822634240,468241.8080102092,7194323.189673479,169.05259170702877,0.6085439719348669,169.48878573248032,0.01746747054558329,0.019328646138217737,5,0.43619402545155594,-0.17234994648331092,-147.67025796736542,64.87169178815009,52.0,Shrub,50.29613339634738
2022-03-21 01:50:31.824040448,468240.60624534107,7194313.2666286975,169.07324521191708,0.6833702508089934,169.63369625110136,0.014710348443503263,0.002708042993442305,5,0.5604510391842723,-0.12291921162472108,-147.67028111051428,64.87160264106089,52.0,Shrub,52.07889586913711
2022-03-21 01:50:31.825446400,468239.41365590633,7194303.324750242,168.96256698473383,0.9042617422262764,169.64608845359456,0.0158490247327591,-0.0038813680428510288,5,0.6835214688607323,-0.22074027336554414,-147.67030405567095,64.87151332585715,52.0,Shrub,55.88004589860291
2022-03-21 01:50:31.826847488,468238.22588749975,7194293.400002978,168.91244388366457,0.914597022624765,169.6096788088702,0.014946180372497652,-0.004280370371855838,5,0.6972349252056347,-0.21736209741913037,-147.6703269027678,64.87142416481396,52.0,Shrub,59.34196069454838
2022-03-21 01:50:31.828252416,468237.03934480704,7194283.457403588,169.3839582077273,0.5195972789158695,169.69402450634993,0.014569083646701893,0.017281881669525267,5,0.3100662986226439,-0.2095309802932256,-147.67034971985788,64.87133484370756,52.0,Shrub,60.563304721070324
2022-03-21 01:50:31.829654528,468235.8568460689,7194273.532053097,169.31097461436784,0.5583466873489747,169.78907755706092,0.01675105982382636,-0.0022458498226503483,5,0.4781029426930843,-0.08024374465589046,-147.67037245531472,64.87124567774403,52.0,Shrub,57.15928997318115
2022-03-21 01:50:31.831060480,468234.67261557555,7194263.58910392,169.2382180570392,0.6124483026403972,169.73781455054248,0.018808229557172387,-0.009102157742869838,5,0.49959649350327595,-0.11285180913712123,-147.67039522323316,64.87115635371018,52.0,Shrub,46.50479163062191
2022-03-21 01:50:31.832464384,468233.49118834425,7194253.663663078,169.02055113549358,0.6084763806199783,169.69138274508552,0.02252918533830424,0.0007258737821565693,5,0.6708316095919429,0.06235522897196455,-147.67041793575962,64.87106718702904,52.0,Shrub,30.55849819900543
