,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat
30043,465831.2849014045,7194612.18348259,148.1300094994089,0.043350180029058,148.52393,1,0.3939162818410864,0.3505661018120284,-147.72119694579138,64.87404694229959
30044,465828.75161698024,7194592.336086475,147.78700608354671,0.014177662751013074,148.1899,1,0.4028895463360982,0.3887118835850851,-147.72124563634105,64.87386860774212
30045,465826.264479086,7194572.483140275,147.93967690850616,0.079298665840711,148.0948,1,0.15512594793915468,0.07582728209844368,-147.7212933510116,64.87369022808785
30046,465823.8078869503,7194552.626587705,147.62249008437374,0.016758442253831912,147.9625,1,0.3400038121106377,0.32324536985680574,-147.72134041953612,64.87351181918152
30047,465821.36449284735,7194532.7683909,147.7113038541552,0.029740278564643223,147.84134,1,0.13003525717292064,0.10029497860827741,-147.72138720851177,64.87333339685414
30048,465818.92616307025,7194512.90959168,147.709720817331,0.030429154239673222,147.7292,1,0.019481453176808827,-0.010947701062864395,-147.72143388985023,64.87315496962145
30049,465816.49330934446,7194493.050229297,147.39417489549575,0.10364613680947081,147.6516,1,0.2574211738401857,0.15377503703071488,-147.72148045487396,64.87297653787785
30050,465814.06233915756,7194473.190530259,147.40814903358842,0.07422671620702408,147.55386,1,0.14571449180220952,0.07148777559518545,-147.72152697945583,64.87279810328819
30051,465811.63463262835,7194453.330497702,146.90538666293384,0.09492406308359813,147.36383,1,0.45844390347241415,0.363519840388816,-147.7215734344717,64.87261966602183
30052,465809.19331168267,7194433.472073449,146.6183119805935,0.04134709769511679,147.01361,1,0.39529885925026065,0.35395176155514385,-147.7216201765792,64.87244124177452
30054,465804.28142137127,7194393.758812038,146.46172470216987,0.013596001822121501,146.56836,1,0.10663467283012551,0.093038671008004,-147.7217142770585,64.87208442241636
30062,465785.61902057426,7194234.7872276995,144.8749908526894,0.03672543937692358,145.07906,1,0.20406493344341925,0.16733949406649568,-147.7220698366533,64.87065618154519
30063,465783.3541436827,7194214.907716351,145.0612495834317,0.02873047664287926,145.28061,1,0.21935954742767194,0.1906290707847927,-147.72211284371545,64.87047758596832
30064,465781.05644041783,7194195.031974266,144.95970305310328,0.02727495814825574,145.27983,1,0.32012787951390465,0.2928529213656489,-147.72215654382228,64.87029902083306
30068,465771.3430625808,7194115.591977792,144.39800107526122,0.054876300230085835,144.64981,1,0.2518097157544048,0.19693341552431898,-147.72234238053696,64.86958527160836
30071,465763.7666787756,7194056.047060238,144.46593281783606,0.058801517285053256,144.88666,1,0.42072489700768756,0.36192337972263433,-147.72248790790746,64.86905024439986
30072,465761.2763890295,7194036.194522006,144.73738366205023,0.023326640392620362,145.10614,1,0.36875647466851547,0.34542983427589513,-147.72253567259028,64.8688718675873
30073,465758.8272360575,7194016.33707648,144.85699941965478,0.11423599925090852,144.93846,1,0.08146188405615362,-0.0327741151947549,-147.72258256744956,64.86869345094071
30076,465751.81847535504,7193956.723922534,143.79262022821376,0.007427841668226522,144.17888,1,0.38625855596592373,0.3788307142976972,-147.72271609187356,64.86815786937247
30079,465744.8727877176,7193897.103343824,144.30966602367508,0.05017144085089767,144.48685,1,0.1771809001530471,0.12700945930214944,-147.72284827842262,64.86762222749876
30080,465742.5122844794,7193877.235210413,144.4195890893351,0.010330839836298986,144.58627,1,0.16668410402428435,0.15635326418798537,-147.7228932960193,64.86744372391973
30081,465740.09343877924,7193857.374056012,144.51769066534607,0.015150520183943906,144.66606,1,0.14837073602112127,0.13322021583717736,-147.7229395457095,64.8672652769609
30082,465737.62670966866,7193837.518686987,144.71106440151462,0.02648613721427716,144.78654,1,0.07548039829006825,0.04899426107579109,-147.72298680650107,64.86708687698365
30083,465735.14243310585,7193817.665429782,144.7298413262049,0.004351441187360416,144.79822,1,0.06837644723259473,0.06402500604523431,-147.72303443742103,64.86690849413677
30084,465732.6511203267,7193797.812995788,144.46374121071594,0.021824173722414193,144.72736,1,0.26361474631531223,0.24179057259289805,-147.7230822163732,64.86673011793573
30087,465725.2327061158,7193738.249016275,144.56615122926416,0.010757905340286662,144.65292,1,0.08677235472021039,0.07601444937992373,-147.7232243763717,64.8661949349999
30091,465715.7252162369,7193658.784404649,144.57984341660358,0.0010563742520528553,144.63974,1,0.05989657363079459,0.058840199378741735,-147.72340580726532,64.86548098437189
30092,465713.38274787564,7193638.914111282,144.3947364771049,0.0029031087376980426,144.56284,1,0.16809921625446123,0.1651961075167632,-147.7234504366441,64.86530246305075
30098,465699.14801281935,7193519.713954246,144.7140091396966,0.0038434651010379552,144.96242,1,0.24840846284246254,0.2445649977414246,-147.723722001753,64.86423151013393
30100,465694.21170219267,7193480.003544921,144.86527359328412,0.020826360993545075,145.02101,1,0.15573775925494715,0.13491139826140208,-147.72381656218118,64.86387471219759
30103,465686.5761332976,7193420.465632721,144.72482192430584,0.02169307967778977,144.93677,1,0.2119456538191571,0.19025257414136731,-147.7239632803237,64.86333973998062
30104,465683.9980187861,7193400.623576103,144.87266453057885,0.005632212582739559,145.06065,1,0.1879891559445923,0.18235694336185276,-147.72401288062878,64.86316144760778
30105,465681.4326922694,7193380.780035434,145.05103415065759,0.015371020619044733,145.10406,1,0.05303079074866446,0.03765977012961973,-147.7240622101471,64.86298314321233
30106,465678.8898312381,7193360.933827086,144.8273969328131,0.0032636782727673407,144.97285,1,0.14545768144472504,0.1421940031719577,-147.7241110644412,64.86280481716815
30111,465666.8342847691,7193261.623547095,144.2188988836691,0.014373466525824247,144.31326,1,0.09436405578401263,0.07999058925818839,-147.72434141040853,64.86191254335705
30117,465652.768788306,7193142.4031119775,144.78201479560326,0.03274264667040963,144.99268,1,0.21066098564674007,0.17791833897633044,-147.72460933175316,64.8608414238467
30118,465650.31732487254,7193122.545834683,144.79832632971872,0.021090236265958257,144.90593,1,0.10760323571096819,0.08651299944500994,-147.72465624796794,64.86066300765597
30119,465647.8607118656,7193102.68923604,144.7902552062426,0.019453859800698078,144.95148,1,0.16122184453865884,0.14176798473796076,-147.7247032723581,64.86048459700683
30120,465645.40708936064,7193082.832329712,144.89940111923667,0.04234547438956436,145.09306,1,0.19366223525551618,0.1513167608659518,-147.72475023297557,64.86030618388583
30121,465642.96217921906,7193062.974315975,145.0163838390286,0.10802421298760226,145.16331,1,0.14693098030733154,0.03890676731972928,-147.72479700893157,64.86012776170568
30122,465640.53163635416,7193043.114588779,144.66540989501777,0.033855032899620836,145.11353,1,0.44811549560722597,0.41426046270760514,-147.72484348079945,64.85994932561005
30123,465638.1348781732,7193023.250756827,145.0770881398326,0.0817034017947514,145.17578,1,0.09869311016740312,0.01698970837265172,-147.72488923842252,64.8597708561393
