,lat,lon,x,y,beam,is2_height,lidar_height,lidar_snow_depth,is2_snow_depth,geometry,snow_depth_residual
5881,65.228546,-147.508,476249.6907218327,7234021.587787251,3,795.9423,795.1227258813158,1.1914917112015155,0.8195958960279768,POINT (-147.50799560546875 65.22854614257812),-0.37189581517353876
5882,65.22765,-147.50824,476237.47533129464,7233922.196323977,3,793.00183,792.0596358257702,1.2810735571775078,0.942195228917285,POINT (-147.50823974609375 65.22765350341797),-0.3388783282602228
5883,65.22676,-147.50847,476225.9726069168,7233822.7991726715,3,791.3922,790.7656969746517,1.0152441567301018,0.6265149394107539,POINT (-147.5084686279297 65.22676086425781),-0.38872921731934795
5884,65.22587,-147.50871,476213.7557130692,7233723.4078282025,3,789.8645,789.448298005662,1.0677068502599651,0.4162039474630319,POINT (-147.5087127685547 65.22586822509766),-0.6515029027969332
5885,65.224976,-147.50896,476201.538055559,7233624.016544598,3,786.5295,786.2121973865952,1.1785102561373146,0.31728259387352864,POINT (-147.5089569091797 65.2249755859375),-0.861227662263786
5886,65.22408,-147.50919,476190.03313635493,7233524.619564407,3,780.87665,780.4394070096271,1.1277005845785353,0.43724093959167476,POINT (-147.50918579101562 65.22408294677734),-0.6904596449868605
5887,65.22319,-147.50938,476179.95455357974,7233425.211119558,3,774.8543,773.9929714151446,1.0316427034950577,0.8613376668866977,POINT (-147.50938415527344 65.22319030761719),-0.17030503660836005
5888,65.2223,-147.50963,476167.73470129224,7233325.820006914,3,767.1326,766.4685670342591,1.0498895254466214,0.6640623602721689,POINT (-147.50962829589844 65.22229766845703),-0.3858271651744525
5889,65.22141,-147.50989,476154.8073817008,7233227.285005187,3,756.83295,756.6337210113287,1.171883843138749,0.19922576601504716,POINT (-147.5098876953125 65.2214126586914),-0.9726580771237019
5890,65.22052,-147.51012,476143.29957927606,7233127.888248503,3,743.2058,742.5063583252322,1.1772337499720325,0.6994522216427868,POINT (-147.51011657714844 65.22052001953125),-0.4777815283292457
