time,lat,lon,x,y,beam,is2_height,n_fit_photons,h_sigma,dh_fit_dx,lidar_height,lidar_snow_depth,is2_snow_depth,geometry,snow_depth_residual
2022-03-21 01:50:26.101541632,65.22951840761351,-147.43803921414627,479521.068187398,7234105.428674851,10,790.5750705398015,365,0.01244730714862299,-0.05198830693406709,789.4570738829949,1.1017367676895933,1.1179966568065538,POINT (-147.43803921414627 65.22951840761351),0.016259889116960524
2022-03-21 01:50:26.104335616,65.22933994759566,-147.4380862006655,479518.73344626796,7234085.554673416,10,789.3854263229543,345,0.013462257271546785,-0.06696540832753117,788.3060455418465,1.0696808671352733,1.0793807811078295,POINT (-147.4380862006655 65.22933994759566),0.009699913972556207
2022-03-21 01:50:26.107124480,65.22916143321049,-147.4381320169803,479516.4533423601,7234065.674235182,10,787.9056299557699,281,0.015313293578773831,-0.07981010393076697,786.7550095171605,0.9817647659091648,1.1506204386093941,POINT (-147.4381320169803 65.22916143321049),0.16885567270022928
2022-03-21 01:50:26.109915392,65.22898289628144,-147.43817735280595,479514.1956560173,7234045.791130646,10,786.2079746592482,263,0.015174761815012159,-0.09053135956449197,785.0388757679697,1.0684091697957765,1.1690988912785087,POINT (-147.43817735280595 65.22898289628144),0.10068972148273225
2022-03-21 01:50:26.112705024,65.22880434239701,-147.43822235350993,479511.9535957906,7234025.906029786,10,784.3242958749979,317,0.014335452210657724,-0.09604118818516023,783.1791752837338,1.1123522515281274,1.1451205912641171,POINT (-147.43822235350993 65.22880434239701),0.03276833973598969
2022-03-21 01:50:26.115496448,65.22862578427085,-147.43826725343962,479509.7162155417,7234006.020425598,10,782.3149244518441,319,0.01433839474832332,-0.10311885070343906,781.0627948772109,1.0296800045808459,1.2521295746332726,POINT (-147.43826725343962 65.22862578427085),0.22244957005242671
2022-03-21 01:50:26.118290176,65.2284472301536,-147.43831224194045,479507.4746693501,7233986.135299083,10,780.267310576153,270,0.020370738520513097,-0.1047838302273732,779.2450434032237,1.098662091965077,1.0222671729293324,POINT (-147.43831224194045 65.2284472301536),-0.07639491903574447
2022-03-21 01:50:26.123892736,65.22809016559748,-147.43840313868287,479502.9485253775,7233946.370219119,10,775.296079995285,298,0.016541872596394072,-0.11868843720507168,773.994776554538,1.1469687499657726,1.3013034407470059,POINT (-147.43840313868287 65.22809016559748),0.1543346907812333
2022-03-21 01:50:26.126700544,65.22791168128275,-147.43844959118772,479500.6385009822,7233926.4933540635,10,772.7216989787481,282,0.017090424729329215,-0.13423593106313478,771.4576449445929,1.0819608931707019,1.264054034155265,POINT (-147.43844959118772 65.22791168128275),0.1820931409845632
2022-03-21 01:50:26.137988096,65.22719794711195,-147.43863978089192,479491.1934983699,7233847.00997362,10,760.6649525826973,194,0.023995739379508593,-0.16628786067272627,759.5007334507682,1.1058285957968752,1.1642191319291442,POINT (-147.43863978089192 65.22719794711195),0.058390536132268966
2022-03-21 01:50:26.140819456,65.22701955110294,-147.4386881164007,479488.79535544803,7233827.143573555,10,757.2907053473185,218,0.019425982572054135,-0.17042206607862775,756.0759090703083,0.9264188696908211,1.2147962770102367,POINT (-147.4386881164007 65.22701955110294),0.28837740731941564
2022-03-21 01:50:26.149329408,65.2264843887489,-147.4388336925627,479481.574131135,7233767.547434044,10,746.4981682797473,212,0.019257032564586253,-0.1951445876279153,745.250875699375,1.0687072436455138,1.2472925803723456,POINT (-147.4388336925627 65.2264843887489),0.17858533672683174
2022-03-21 01:50:26.152164864,65.22630599206592,-147.43888200818762,479479.1767962211,7233747.680961903,10,742.8363512453062,212,0.022962688599009105,-0.17815820201010651,741.7854994995614,1.0672244238147608,1.0508517457448079,POINT (-147.43888200818762 65.22630599206592),-0.016372678069952906
2022-03-21 01:50:26.160651008,65.22577070645927,-147.43902495827592,479472.077900499,7233688.070260291,10,731.3789281214863,185,0.027563462138651885,-0.18913674205336584,730.3532813987155,0.8278640746965713,1.02564672277083,POINT (-147.43902495827592 65.22577070645927),0.1977826480742586
2022-03-21 01:50:26.163468288,65.22559223404578,-147.43907168044137,479469.7548930473,7233668.1948390175,10,727.2859048701768,169,0.02858381933433231,-0.22143369581526032,726.1590882876773,1.0719177906304544,1.1268165824994867,POINT (-147.43907168044137 65.22559223404578),0.05489879186903224
