,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry,forest_cover
2668,2022-03-21 01:50:27.451794944,471925.7026359152,7225126.941832308,482.7291457856352,1.0608116743097842,483.2610594617488,0.0245685648649577,0.1879371462198789,5,0.5319136761135042,-0.52889799819628,-147.59867143726868,65.14840196060432,41.0,Deciduous Forest,POINT (-147.59867143726868 65.14840196060432),44.44166635160101
2669,2022-03-21 01:50:27.453229824,471924.5218989548,7225116.998785878,484.4175381215773,1.0109609349586417,484.92690122473454,0.0253958356960103,0.1513376805956346,5,0.5093631031572272,-0.5015978318014145,-147.59869460393952,65.14831264991045,41.0,Deciduous Forest,POINT (-147.59869460393952 65.14831264991045),47.497104298866084
2670,2022-03-21 01:50:27.454658304,471923.3431652809,7225107.073029181,486.1854881617439,1.0063382107219303,486.553583735468,0.0259750362818263,0.1778248437389503,5,0.3680955737241334,-0.6382426369977972,-147.5987177312359,65.14822349450812,41.0,Deciduous Forest,POINT (-147.59871773123587 65.14822349450812),50.183875361672634
2671,2022-03-21 01:50:27.456089856,471922.1659370745,7225097.129623955,488.3619927237145,1.0169182632853797,488.7292862592827,0.0396900679526722,0.2438737534592653,5,0.3672935355681943,-0.6496247277171852,-147.59874082270895,65.14813418088458,41.0,Deciduous Forest,POINT (-147.59874082270895 65.14813418088458),52.42165277591993
2672,2022-03-21 01:50:27.461787392,471917.4786062249,7225057.388372824,499.2648731874385,0.9516988726196428,499.6022939523966,0.0537667401609672,0.2893515960829304,5,0.3374207649580967,-0.6142781076615461,-147.5988327334249,65.14777721860769,41.0,Deciduous Forest,POINT (-147.5988327334249 65.14777721860769),57.02575510395672
2673,2022-03-21 01:50:27.463199488,471916.3060755488,7225047.461749317,501.22788512223696,1.0394817710747486,502.0711633364061,0.0300423147278934,0.2048590560262462,5,0.8432782141691177,-0.1962035569056308,-147.5988557273612,65.14768805592921,41.0,Deciduous Forest,POINT (-147.5988557273612 65.14768805592921),49.06015420476077
2674,2022-03-21 01:50:27.464605952,471915.1277460816,7225037.518453143,503.4170817748086,0.9690774917033383,504.2527161347927,0.0279002654434542,0.228375205067016,5,0.8356343599841125,-0.1334431317192258,-147.59887884141733,65.14759874316353,41.0,Deciduous Forest,POINT (-147.59887884141733 65.14759874316353),37.1990538883403
2675,2022-03-21 01:50:27.466004736,471913.95095134847,7225027.592416611,505.538407762638,0.9908026048790018,506.2640394607788,0.0287854352788456,0.1818232818216878,5,0.7256316981407167,-0.2651709067382851,-147.59890192608597,65.14750958537965,41.0,Deciduous Forest,POINT (-147.59890192608597 65.14750958537965),27.857763524295816
2676,2022-03-21 01:50:27.467405824,471912.771225283,7225017.649272402,507.4396743796099,0.9731855918484528,508.01382605070256,0.029633897429874,0.1706061759754077,5,0.5741516710926362,-0.3990339207558164,-147.59892506964388,65.14742027384962,41.0,Deciduous Forest,POINT (-147.59892506964388 65.14742027384962),26.8314853570375
2677,2022-03-21 01:50:27.468801536,471911.59388393536,7225007.723334634,508.9531335011194,0.9001321278195621,509.64824816976864,0.0276643312155832,0.1559930084671337,5,0.6951146686492393,-0.2050174591703227,-147.59894816568024,65.14733111689638,41.0,Deciduous Forest,POINT (-147.59894816568024 65.14733111689638),35.376013391009096
2678,2022-03-21 01:50:27.470196992,471910.41464309045,7224997.780202954,510.31681323435134,0.9479813083651574,511.1385945657077,0.0284273152103004,0.1428293892469627,5,0.8217813313563624,-0.1261999770087949,-147.59897129858672,65.14724180551103,41.0,Deciduous Forest,POINT (-147.59897129858672 65.14724180551103),47.44681006365493
2679,2022-03-21 01:50:27.471589376,471909.23812256014,7224987.854184644,511.8582501729878,1.0002635819275785,512.5559598744259,0.0282621827967707,0.1351210978247473,5,0.6977097014380433,-0.3025538804895351,-147.5989943767978,65.14715264789605,41.0,Deciduous Forest,POINT (-147.5989943767978 65.14715264789605),56.44054250487613
2680,2022-03-21 01:50:27.472984064,471908.0596737292,7224977.910815773,513.3538825418237,1.0299693190413886,513.7928019450409,0.0293664795737739,0.1078670627899161,5,0.4389194032171417,-0.5910499158242468,-147.5990174924611,65.14706333444106,41.0,Deciduous Forest,POINT (-147.5990174924611 65.14706333444106),58.75112932865526
2681,2022-03-21 01:50:27.474374400,471906.884887223,7224967.984605841,514.6759856944657,0.9962244689454338,515.0967701619791,0.0317805235833381,0.1527235952602694,5,0.4207844675133856,-0.5754400014320482,-147.59904053335345,65.14697417524543,41.0,Deciduous Forest,POINT (-147.59904053335345 65.14697417524543),56.38074241001066
2682,2022-03-21 01:50:27.475769088,471905.7103685936,7224958.040811922,516.0340946065617,0.9297321885798936,516.5665267633342,0.0288555774456734,0.140545247605322,5,0.5324321567725292,-0.3973000318073645,-147.5990635648238,65.14688485830243,41.0,Deciduous Forest,POINT (-147.5990635648238 65.14688485830243),52.30112018452578
2683,2022-03-21 01:50:27.477160960,471904.53813922417,7224948.114300729,517.3096401544767,0.9092353191005496,517.8676209300403,0.0299205082285268,0.1336833021216487,5,0.5579807755635784,-0.3512545435369711,-147.59908655082586,65.1467956966126,41.0,Deciduous Forest,POINT (-147.59908655082586 65.1467956966126),48.90415109292652
2684,2022-03-21 01:50:27.478554624,471903.36445903446,7224938.170400917,518.4564760620143,1.0056220221737824,519.0724545775957,0.0319345363961733,0.1113451854640781,5,0.6159785155814461,-0.3896435065923362,-147.59910956409126,65.14670637878196,41.0,Deciduous Forest,POINT (-147.59910956409126 65.14670637878196),46.77537158756977
