,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat
27141,479632.93294564844,7235039.217081333,706.4203488391777,0.8212269946115818,707.0264,1,0.6060793834785727,-0.21514761113300906,-147.43578448055644,65.23790354074083
27143,479628.22525185684,7234999.473686452,704.2362814637603,1.2052711237093183,704.73505,1,0.49876492295845765,-0.7065062007508607,-147.43587933100017,65.23754666143388
27144,479625.875239482,7234979.601542785,702.460953011945,1.2359856624323724,703.0595,1,0.5985562653987699,-0.6374293970336025,-147.435926673162,65.23736821798622
27145,479623.52689532755,7234959.729169743,699.995898283677,1.2606914181113997,701.04877,1,1.0528688061667708,-0.20782261194462892,-147.43597397896363,65.23718977256522
27146,479621.1735719027,7234939.857417606,698.297012122905,1.2018180752180525,699.2252,1,0.9282076036574836,-0.27361047156056895,-147.43602139075495,65.23701133238765
27147,479618.8125072694,7234919.9865690805,697.0104487655294,1.2113380477197793,697.72974,1,0.7192875625955821,-0.49205048512419713,-147.436068967667,65.23683289981872
27148,479616.4453428732,7234900.116442599,695.627683391547,1.2474758028761659,696.4437,1,0.8160421943905476,-0.4314336084856183,-147.43611667455136,65.23665447333096
27149,479614.0743113239,7234880.246801462,694.6515007134501,1.126748586078158,695.2987,1,0.6472053412373953,-0.47954324484076283,-147.43616446360454,65.23647605093898
27150,479611.69449843664,7234860.378150436,693.943702353771,1.0700543711240023,694.85046,1,0.9067615134165408,-0.1632928577074615,-147.43621244003597,65.23629763686678
27151,479609.3048512832,7234840.510737464,694.5797700055338,1.1165006688584913,695.3833,1,0.80353077571624,-0.3129698931422513,-147.4362606264053,65.23611923327351
27152,479606.90498585044,7234820.64450918,696.3069413941822,1.1359585018628415,697.20795,1,0.9010053831615323,-0.2349531187013092,-147.43630903091605,65.23594083965631
27153,479604.4907703366,7234800.779985868,700.1538083437047,1.1065818346310268,700.7679,1,0.614074957076582,-0.4925068775544448,-147.43635774203682,65.23576246042673
27154,479602.0680790227,7234780.916486625,704.6321458596007,1.1362911403761449,705.2232,1,0.5910597068055949,-0.5452314335705499,-147.43640663398696,65.23558408983969
27155,479599.64902948274,7234761.052523947,708.9036666575081,1.2012395474139501,709.4809,1,0.5772293385856528,-0.6240102088282973,-147.43645544730236,65.23540571530094
27157,479594.83216834086,7234721.322114556,717.6665771569744,1.1306105668589996,718.2347,1,0.5681030188068235,-0.5625075480521762,-147.43655261725078,65.23504894519536
27159,479590.0504374955,7234681.587507997,726.4330306936722,1.0751646634550878,727.216,1,0.7829727242965419,-0.2921919391585459,-147.4366490324259,65.23469213953481
27161,479585.3202485546,7234641.846765292,735.4616143064536,1.1220208846982063,735.9538,1,0.4921820802651382,-0.6298388044330681,-147.43674434147914,65.23433528194296
27162,479582.9753708969,7234621.97399917,739.2195925472463,1.1817506214034745,740.0862,1,0.8665890933787068,-0.3151615280247677,-147.43679156220045,65.23415683288779
27163,479580.6311476405,7234602.10116868,743.3854241491358,1.1312906000584733,744.0121,1,0.6266608118016848,-0.5046297882567885,-147.4368387682802,65.23397838327709
27164,479578.28398928547,7234582.228676933,746.9628622079491,1.127020859936756,747.62225,1,0.6593912100196349,-0.4676296499171211,-147.43688603656668,65.23379993650461
27165,479575.93081614136,7234562.356882664,750.2667675515371,1.2635430718947505,751.0234,1,0.7566089133066498,-0.5069341585881006,-147.4369334329934,65.23362149559772
27166,479573.56717027316,7234542.486326894,753.5424362794895,1.3001266476400606,754.3954,1,0.8529494626980068,-0.44717718494205383,-147.43698105300288,65.23344306513339
27167,479571.18853905826,7234522.61756422,757.1073876178491,1.2551841384682632,757.8333,1,0.7259253704321509,-0.5292587680361123,-147.43702899320692,65.23326464980701
27168,479568.7848094053,7234502.7517843945,760.0158675507474,1.271788935786906,760.9488,1,0.93292395315882,-0.33886498262808606,-147.4370774701134,65.23308625966449
27169,479566.36424875027,7234482.888041724,762.7569983787349,1.2583507580928939,763.6962,1,0.9392296486088298,-0.319121109484064,-147.4371263067167,65.23290788673421
27170,479563.94214460865,7234463.024462249,765.261227406877,1.2389460055878512,766.266,1,1.0047638040605307,-0.2341822015273205,-147.43717517570767,65.23272951515253
27171,479561.5241733691,7234443.160393814,767.6514671133733,1.1861536020334622,768.7055,1,1.0540382577204355,-0.13211534431302674,-147.4372239555629,65.23255113942096
27172,479559.1141425924,7234423.29538058,770.051210675137,1.1570421507341127,771.05035,1,0.9991433287692644,-0.15789882196484828,-147.4372725647679,65.23237275568651
27173,479556.71345516335,7234403.429251611,772.3869242470237,1.1846575847905352,773.33856,1,0.9516377646950787,-0.23301982009545652,-147.43732097329143,65.23219436250285
27174,479554.329833326,7234383.561088076,774.295975105207,1.1473703808189175,775.5291,1,1.2331386643242013,0.08576828350528376,-147.43736901581468,65.23201595210644
27175,479551.97486659576,7234363.689506866,776.6185298796265,1.238486576465954,777.7204,1,1.1018680695922285,-0.13661850687372556,-147.43741644423008,65.23183751280887
27176,479549.64455571055,7234343.815004826,778.7397294354715,1.2814004797931078,779.8423,1,1.1025557207784686,-0.17884475901463914,-147.4374633441707,65.23165904881976
27177,479547.3131428237,7234323.940589306,780.6748298182371,1.2210006698409699,781.8438,1,1.1689812169191782,-0.052019452921791665,-147.43751026706832,65.2314805855199
27178,479544.972223294,7234304.067345576,782.5578883896246,1.1573996697321562,783.72833,1,1.1704441299066275,0.01304446017447125,-147.43755739286235,65.23130213212364
27179,479542.6165596467,7234284.195847779,784.3164917716254,1.27231134765107,785.394,1,1.0774901619683988,-0.19482118568267115,-147.43760483366498,65.23112369345628
27180,479540.242151293,7234264.326612322,785.8206306716828,1.1129816690983931,786.94525,1,1.1246207931609433,0.011639124062550188,-147.43765267511975,65.23094527390188
27181,479537.84625068237,7234244.459891584,787.3719923571201,1.1775475109428148,788.4197,1,1.0476853772548793,-0.12986213368793553,-147.43770097602615,65.23076687555348
27182,479535.4051229046,7234224.5985913705,788.6544191262383,1.1466861438257987,789.73773,1,1.083312807355469,-0.06337333647032972,-147.43775024449252,65.23058852300493
27183,479532.9272375362,7234204.741629384,789.80331529422,1.2116229221308457,790.92126,1,1.1179493542174441,-0.09367356791340153,-147.4378002991771,65.23041020707186
27184,479530.4483458043,7234184.884820148,790.8970948363078,1.1471037333754734,791.7784,1,0.8812865113484349,-0.2658172220270385,-147.4378503747398,65.23023189242612
27185,479527.98006451887,7234165.026778547,791.3835998490594,1.0407089082351468,792.1923,1,0.8087219282843989,-0.2319869799507479,-147.43790022249775,65.2300535673635
27186,479525.5320493547,7234145.166262749,790.9756681609438,1.0752531101086715,792.0819,1,1.1062410187437308,0.03098790863505929,-147.43794963574322,65.2298752213434
27187,479523.11327284476,7234125.302287604,790.2911541332481,1.1732399587133684,791.4586,1,1.167464030814358,-0.00577592789901038,-147.4379984224239,65.22969684608604
27188,479520.7239927181,7234105.434811003,789.3637776012113,1.1019687626023171,790.5708,1,1.2070231800387319,0.10505441743641475,-147.43804657703353,65.2295184412303
27189,479518.3885446332,7234085.560921086,788.199936071441,1.0702518003723993,789.38,1,1.1800688113714841,0.10981701099908481,-147.4380935786407,65.2293399821667
27190,479516.10863974114,7234065.680405237,786.654089041523,0.9841537076745464,787.8945,1,1.2403811733207704,0.256227465646224,-147.43813939063753,65.22916146709532
27191,479513.85179922683,7234045.797161911,784.9446361709345,1.0526231270656747,786.1841,1,1.2394458603155272,0.18682273324985244,-147.43818470830186,65.22898292897155
27192,479511.6091076909,7234025.912178238,783.081612100185,1.117004673827173,784.3349,1,1.2532878021587521,0.13628312833157907,-147.43822972247636,65.228804376097
27193,479509.37153494684,7234006.026644222,780.9600309371568,1.0298109369773851,782.35016,1,1.39012775424942,0.3603168172720348,-147.43827462648397,65.22862581858632
27194,479507.1294951242,7233986.141583918,779.132420236577,1.10184259937336,780.319,1,1.1865494899855094,0.08470689061214931,-147.43831962550277,65.22844726503017
27195,479504.8788410458,7233966.257574219,776.2938280226767,0.9889345697742131,777.9347,1,1.6408643601357653,0.6519297903615522,-147.43836480831635,65.22826872034607
27196,479502.6034750892,7233946.376497338,773.8959008214833,1.13300926130232,775.34094,1,1.4450415613291625,0.31203230002684257,-147.43841051949397,65.22809020041801
27197,479500.2935226918,7233926.4995789835,771.3413950343532,1.0802303358026795,772.7354,1,1.3940175633030094,0.31378722750032995,-147.43845697040132,65.22791171562733
27198,479497.96012995223,7233906.6254197555,768.5984961941386,1.1565562931729152,770.07043,1,1.4719383761738527,0.3153820830009375,-147.43850392242794,65.22773325411248
27199,479495.6058973564,7233886.753772816,765.5639501356522,0.9393900355160363,767.1917,1,1.6277612901290013,0.688371254612965,-147.43855131990946,65.22755481382053
27200,479493.2342934967,7233866.884156356,762.4629321159449,0.9910284225637386,764.06665,1,1.6037182746800909,0.6126898521163523,-147.43859908858173,65.22737639064444
27201,479490.8466338583,7233847.01647309,759.3825966087948,1.0956673172792755,760.81323,1,1.4306358130802437,0.3349684958009682,-147.43864720028841,65.22719798379302
27202,479488.44883060275,7233827.149994399,755.9673730530287,0.933497780416878,757.37384,1,1.406467279002527,0.47296949858564896,-147.43869552847113,65.22701958709739
27203,479486.042589711,7233807.284558533,752.4191645885343,1.0402089627955504,754.003,1,1.5838261341219777,0.5436171713264273,-147.43874403661601,65.22684119921249
27204,479483.63871177123,7233787.469239474,748.8957622394029,1.098269838328469,750.4498,1,1.5540668621596296,0.4557970238311606,-147.43879250102884,65.2266632611164
27205,479481.2334443084,7233767.601551397,745.1491106364023,1.0606427866792714,746.6417,1,1.4926129964102302,0.4319702097309588,-147.43884098672248,65.22648485304585
27206,479478.830438999,7233747.687332356,741.6802014420567,1.0567480263685398,742.9586,1,1.2784167220057725,0.22166869563723268,-147.43888941646614,65.22630602760927
27209,479471.73178586125,7233688.076631898,730.2357940230085,0.8445149780095695,731.53973,1,1.3039398637102977,0.45942488570072815,-147.4390323612171,65.2257707420212
27210,479469.4072327666,7233668.201414213,726.062371862224,1.0798732248083456,727.49603,1,1.4336608526197097,0.3537876278113641,-147.43907911641782,65.22559227133557
27211,479467.10915654775,7233648.323071626,722.1215756736428,1.0269919227197628,723.4957,1,1.3741518654196625,0.3471599426998997,-147.43912530430163,65.22541377424727
27212,479464.8231980244,7233628.443259893,718.3271165469115,1.1232346345396713,719.8954,1,1.5682691952760024,0.4450345607363311,-147.43917123220487,65.22523526471606
27213,479462.55013151176,7233608.561878208,714.4177538013829,0.8995065758760686,715.99005,1,1.5722974681483493,0.6727908922722806,-147.43921688355871,65.22505674188601
27214,479460.28523817123,7233588.679597225,710.2376707122003,0.9972478733943129,711.6892,1,1.45153827217473,0.4542903987804172,-147.43926235938204,65.22487821147998
27216,479455.7530862727,7233548.915211775,701.6081909779731,0.9343228533868193,703.23083,1,1.622643982964405,0.6883211295775857,-147.43935335980774,65.224521152051
27217,479453.475009124,7233529.034520775,697.8094652952294,0.9770254522889006,699.1526,1,1.3431225953955845,0.36609714310668395,-147.43939911597334,65.22434263503413
27218,479451.1879646198,7233509.154848661,693.404996449727,0.9271293619079441,694.8581,1,1.4530968119917134,0.5259674500837692,-147.43944506344175,65.2241641265809
27219,479448.88733215147,7233489.276799963,688.9756980195692,0.9793294443186239,690.4092,1,1.4334816679307778,0.4541522236121539,-147.43949130110857,65.22398563182632
27222,479441.9090278816,7233429.651731226,676.1311831644061,1.0285927775975339,677.56104,1,1.4298519918438615,0.4012592142463276,-147.43963164563675,65.22345022412249
