time,lat,lon,x,y,beam,is2_height,n_fit_photons,h_sigma,dh_fit_dx,lidar_height,lidar_snow_depth,is2_snow_depth,geometry,snow_depth_residual
2022-03-21 01:50:27.625803776,65.13522087593863,-147.53259998580538,475011.62754215935,7223630.193371427,30,503.7074230087694,122,0.08524563219229296,-0.14493037011174834,503.07789980644475,1.1521388952777591,0.6295232023246626,POINT (-147.53259998580538 65.13522087593863),-0.5226156929530965
2022-03-21 01:50:27.627215104,65.13513159705315,-147.53262394357438,475010.4195966824,7223620.252994,30,502.3339616365334,116,0.07917876307534456,-0.11283485091544491,501.58485308853295,1.1015758777095679,0.7491085480004358,POINT (-147.53262394357438 65.13513159705315),-0.3524673297091321
2022-03-21 01:50:27.628624896,65.13504247598573,-147.53264791805645,475009.21100794786,7223610.330212118,30,500.95061597152636,128,0.08926916085082617,-0.13936327322831768,500.31360753787806,1.1026157904562424,0.6370084336483046,POINT (-147.53264791805645 65.13504247598573),-0.46560735680793774
2022-03-21 01:50:27.630035456,65.1349532019442,-147.5326719792595,475007.9981992114,7223600.39041666,30,499.51518229078766,140,0.08049391403526267,-0.13704851245238997,498.74422746208654,1.1338806107484756,0.7709548287011216,POINT (-147.5326719792595 65.1349532019442),-0.36292578204735393
2022-03-21 01:50:27.631444480,65.13486408488326,-147.53269603958785,475006.7855715798,7223590.468116458,30,498.18753258161223,134,0.07202302836685394,-0.12987891078212696,497.39808543218646,1.1266906827051242,0.7894471494257687,POINT (-147.53269603958785 65.13486408488326),-0.3372435332793555
2022-03-21 01:50:27.632855808,65.13477481405329,-147.53272016936205,475005.56953363866,7223580.528707256,30,496.7154349763376,113,0.08153683216012234,-0.1692520277607822,495.8982785805496,1.0765328656982522,0.8171563957880039,POINT (-147.53272016936205 65.13477481405329),-0.2593764699102483
2022-03-21 01:50:27.634264320,65.13468569901262,-147.53274427312573,475004.3548549902,7223570.606650597,30,495.0956762298903,92,0.08683741901213957,-0.1521490480420646,494.63903798376765,1.0993157107531588,0.4566382461226226,POINT (-147.53274427312573 65.13468569901262),-0.6426774646305362
2022-03-21 01:50:27.635675392,65.13459642977627,-147.53276843701653,475003.1372028004,7223560.667433705,30,493.70421825915747,84,0.08176287343886847,-0.11343810463232486,493.0242594902027,1.094640147657708,0.6799587689547479,POINT (-147.53276843701653 65.13459642977627),-0.41468137870295996
2022-03-21 01:50:27.637084416,65.13450731563715,-147.53279255979874,475001.9216176346,7223550.745486251,30,492.16813194174154,83,0.07620789142653618,-0.1412194135767909,491.5123326322849,1.0949496878629996,0.6557993094566541,POINT (-147.53279255979874 65.13450731563715),-0.4391503784063455
2022-03-21 01:50:27.638497024,65.13441804659472,-147.53281672786406,475000.7037546803,7223540.806293825,30,490.9543404608094,90,0.06929289399664679,-0.08742273485275501,490.1502152767277,1.1191612456266293,0.8041251840817267,POINT (-147.53281672786406 65.13441804659472),-0.3150360615449026
2022-03-21 01:50:27.639906304,65.13432893212646,-147.53284084352356,474999.48848833196,7223530.884308075,30,489.73330316616295,94,0.07228260841554147,-0.14405940211774274,489.16342975030756,1.067913123337689,0.5698734158553975,POINT (-147.53284084352356 65.13432893212646),-0.49803970748229154
2022-03-21 01:50:27.641317632,65.13423966396495,-147.53286503048454,474998.26972456137,7223520.945222512,30,488.14776654159346,94,0.0789723217189473,-0.1560946553521841,487.7352636679357,1.0888545367406612,0.4125028736577292,POINT (-147.53286503048454 65.13423966396495),-0.676351663082932
2022-03-21 01:50:27.642727680,65.1341505474558,-147.53288910197247,474997.05651370605,7223511.022993021,30,486.6060808227725,93,0.08267850475092031,-0.15566386129658596,486.0997312752962,1.095216690348215,0.5063495474763045,POINT (-147.53288910197247 65.1341505474558),-0.5888671428719106
2022-03-21 01:50:27.645554944,65.13397214064686,-147.5329368861276,474994.64674154005,7223491.159025324,30,483.50067478970374,112,0.11058271742421234,-0.12158572198080166,483.09713606328216,1.0715837560761003,0.40353872642157285,POINT (-147.5329368861276 65.13397214064686),-0.6680450296545275
2022-03-21 01:50:27.646970880,65.1338828575182,-147.5329607520952,474993.4429943414,7223481.218147008,30,482.00130679179256,115,0.09906801165324805,-0.16540200319447287,481.4258521299447,1.1744292878577398,0.5754546618478571,POINT (-147.5329607520952 65.1338828575182),-0.5989746260098827
2022-03-21 01:50:27.648384768,65.13379372898319,-147.53298456564752,474992.24184439087,7223471.294477512,30,480.4262331215112,108,0.10043592260261744,-0.14518739707380535,480.00773933423375,1.1483959955189338,0.41849378727744124,POINT (-147.53298456564752 65.13379372898319),-0.7299022082414925
2022-03-21 01:50:27.649798656,65.13370444522708,-147.53300841838674,474991.0387023715,7223461.353525214,30,478.9601143411941,116,0.09707427654484611,-0.15645667542534786,478.16555673108115,1.1485228524168418,0.7945576101129745,POINT (-147.53300841838674 65.13370444522708),-0.3539652423038673
2022-03-21 01:50:27.651211776,65.13361531645064,-147.53303222661586,474989.8377870906,7223451.429827885,30,477.3275908195763,125,0.08113522046150089,-0.16669227120796642,476.7270522041821,1.1197505809533537,0.600538615394214,POINT (-147.53303222661586 65.13361531645064),-0.5192119655591396
2022-03-21 01:50:27.652625920,65.13352603285426,-147.53305608215553,474988.6344989324,7223441.488895677,30,475.7588756181343,124,0.08313030922963073,-0.16185129305418489,475.14153987888255,1.2242190317804853,0.6173357392517573,POINT (-147.53305608215553 65.13352603285426),-0.606883292528728
2022-03-21 01:50:27.654038528,65.13343690478754,-147.53307990566051,474987.43285271025,7223431.56528467,30,474.2494296665733,113,0.06959518999045082,-0.1296999711627496,473.7323239656545,1.1220282064951665,0.5171057009188189,POINT (-147.53307990566051 65.13343690478754),-0.6049225055763476
2022-03-21 01:50:27.659685120,65.13308008900592,-147.5331754255419,474982.61531036237,7223391.837110238,30,468.85442315275424,123,0.0761922930135176,-0.14038212104571943,468.31559633011886,1.1346612064219035,0.5388268226353716,POINT (-147.5331754255419 65.13308008900592),-0.5958343837865319
2022-03-21 01:50:27.661095424,65.13299080697459,-147.5331993145111,474981.41041042726,7223381.896369244,30,467.36021716933647,110,0.08994371134435512,-0.16554779112208598,466.80551959955216,1.0442511275991309,0.5546975697843095,POINT (-147.5331993145111 65.13299080697459),-0.48955355781482135
2022-03-21 01:50:27.665315328,65.13272329532876,-147.5332714178472,474977.7755028312,7223352.111595943,30,462.47908311196477,123,0.07879499335135483,-0.14373180298269728,461.8861839934925,1.0898229839216633,0.5928991184722463,POINT (-147.5332714178472 65.13272329532876),-0.496923865449417
2022-03-21 01:50:27.669531392,65.13245563693533,-147.53334374125532,474974.13006344705,7223322.310560667,30,457.9014282229722,122,0.10162001007039563,-0.1763096024826768,457.2658894652433,1.0929433784212006,0.6355387577289093,POINT (-147.53334374125532 65.13245563693533),-0.45740462069229126
2022-03-21 01:50:27.670932992,65.13236651645126,-147.53336772660663,474972.9207407505,7223312.387865973,30,456.3520598158525,114,0.0836042139336582,-0.1206632496059896,455.9445586402751,1.0911548970036695,0.4075011755774085,POINT (-147.53336772660663 65.13236651645126),-0.683653721426261
2022-03-21 01:50:27.672338176,65.13227723746441,-147.53339168063778,474971.7127309744,7223302.447494822,30,454.865277282974,109,0.08112887176111787,-0.18705790500528133,454.3518286332774,1.0936588763097543,0.5134486496965565,POINT (-147.53339168063778 65.13227723746441),-0.5802102266131979
2022-03-21 01:50:27.673739776,65.13218810977317,-147.53341551119414,474970.5106498466,7223292.523936747,30,453.2750533680687,100,0.07318057573460289,-0.14430374794647538,452.7738673123515,1.1424353792111743,0.5011860557171985,POINT (-147.53341551119414 65.13218810977317),-0.6412493234939758
2022-03-21 01:50:27.675144448,65.13209882272426,-147.53343929226534,474969.3107332242,7223282.582599736,30,451.79911596360955,107,0.06673706812465463,-0.1418657018400155,451.33892295424255,1.0654943999167041,0.46019300936700347,POINT (-147.53343929226534 65.13209882272426),-0.6053013905497007
2022-03-21 01:50:27.676546816,65.13200968646723,-147.53346293909576,474968.1172500499,7223272.658015385,30,450.3010119842512,118,0.07224792086450199,-0.14835739877349172,449.70377955999203,1.0866375963813375,0.5972324242591753,POINT (-147.53346293909576 65.13200968646723),-0.48940517212216217
2022-03-21 01:50:27.677950976,65.13192039007222,-147.53348651988424,474966.92670759244,7223262.715558561,30,448.7813339654306,104,0.08568787299706336,-0.15307717749138594,448.11522957828146,1.138429116881353,0.6661043871491188,POINT (-147.53348651988424 65.13192039007222),-0.47232472973223416
2022-03-21 01:50:27.679352576,65.1318312437416,-147.53350995091452,474965.74332613585,7223252.789767155,30,447.4869167121739,91,0.07829984035014326,-0.12132524864718652,446.52023355053745,1.1503524914146634,0.9666831616364675,POINT (-147.53350995091452 65.1318312437416),-0.18366932977819594
2022-03-21 01:50:27.680758272,65.13174193845187,-147.53353334079893,474964.56171838386,7223242.84624452,30,446.40533651432554,118,0.06675685886634516,-0.09950854077514018,445.78256003550206,1.1396290382926177,0.6227764788234822,POINT (-147.53353334079893 65.13174193845187),-0.5168525594691356
2022-03-21 01:50:27.682160896,65.13165278386427,-147.53355659439592,474963.38664026133,7223232.919463705,30,445.3351772012667,123,0.06960699566325979,-0.10240514466219792,444.821955733325,1.106500551202881,0.513221467941662,POINT (-147.53355659439592 65.13165278386427),-0.5932790832612189
2022-03-21 01:50:27.687781632,65.1312957553602,-147.53364755013405,474958.7824685517,7223193.165819476,30,439.52479962332654,103,0.08519908640420482,-0.15661406798435673,439.02595394202694,1.0615295655150292,0.49884568129959916,POINT (-147.53364755013405 65.1312957553602),-0.56268388421543
2022-03-21 01:50:27.689189632,65.13120640997604,-147.53367008024617,474957.641123518,7223183.217490894,30,438.15947118943956,110,0.07686692765910126,-0.14052208246449416,437.57382668522325,1.1181542900109789,0.5856445042163045,POINT (-147.53367008024617 65.13120640997604),-0.5325097857946743
2022-03-21 01:50:27.690596864,65.13111721756422,-147.53369252318367,474956.50400611095,7223173.286176571,30,436.60939330832144,97,0.08044070536019524,-0.18966233263723759,436.2087386487333,1.1497795954094008,0.40065465958815594,POINT (-147.53369252318367 65.13111721756422),-0.7491249358212448
2022-03-21 01:50:27.692005376,65.13102786872265,-147.53371497917124,474955.3661219959,7223163.337434357,30,435.1972368148609,118,0.0973965547174705,-0.133508507322948,434.76582663333187,1.0720184926245977,0.43141018152903143,POINT (-147.53371497917124 65.13102786872265),-0.6406083110955663
2022-03-21 01:50:27.693413888,65.13093867452702,-147.53373738362603,474954.2307946753,7223153.405907048,30,433.82921590068446,128,0.09009787308436293,-0.13752918313067655,433.1429126486099,5.781749028594314,0.6863032520745378,POINT (-147.53373738362603 65.13093867452702),-5.095445776519776
2022-03-21 01:50:27.694824960,65.13084932517883,-147.5337598286028,474953.0934127401,7223143.45710509,30,432.4696841839214,98,0.06521397575902173,-0.09026077056781305,431.87670558486093,190.68698407666474,0.5929785990604728,POINT (-147.5337598286028 65.13084932517883),-190.09400547760427
2022-03-21 01:50:26.348520704,65.23800271383945,-147.50740599731944,476285.73137043737,7235075.28834407,40,774.7347397236074,43,0.049620527519411664,0.011355544666498312,773.3686818528419,1.1009520173039649,1.3660578707655304,POINT (-147.50740599731944 65.23800271383945),0.26510585346156557
2022-03-21 01:50:26.349926400,65.2379136135527,-147.50743048119566,476284.50724410487,7235065.367431171,40,774.8173249202378,28,0.060227457977742406,0.0002753909843999628,773.6423921646967,1.1351577501203285,1.1749327555410218,POINT (-147.50743048119566 65.2379136135527),0.03977500542069334
2022-03-21 01:50:26.351334912,65.23782435860375,-147.50745499697086,476283.2814806724,7235055.429293965,40,774.928115237053,24,0.052316199363428455,0.015390601724199152,773.7672611972594,1.085907062083922,1.1608540397936622,POINT (-147.50745499697086 65.23782435860375),0.07494697770974024
2022-03-21 01:50:26.352741376,65.23773525651312,-147.5074794420566,476282.0591503315,7235045.508166668,40,774.9846515173826,18,0.10101645580807457,-0.004409616873199855,774.0152316242537,1.0828744820243983,0.9694198931289293,POINT (-147.5074794420566 65.23773525651312),-0.113454588895469
2022-03-21 01:50:26.366829568,65.23684319577072,-147.5077183239432,476270.0947744941,7234946.178944352,40,778.3326280802592,15,0.20362755108286304,0.04398195038585415,776.9473629851022,1.160271062634952,1.3852650951569103,POINT (-147.5077183239432 65.23684319577072),0.22499403252195838
2022-03-21 01:50:26.372475392,65.23648620454752,-147.5078102891432,476265.47634107346,7234906.427318696,40,779.3875458189966,37,0.07284812432768392,0.010442439839552599,778.0712152233723,1.0075118344548462,1.316330595624322,POINT (-147.5078102891432 65.23648620454752),0.30881876116947593
2022-03-21 01:50:26.373887488,65.23639687800775,-147.507833266385,476264.3223011814,7234896.480633582,40,779.6931512453855,52,0.06044010858443932,0.03564880123754877,778.3002134698175,1.055421570811855,1.3929377755679297,POINT (-147.507833266385 65.23639687800775),0.3375162047560747
2022-03-21 01:50:26.375298560,65.2363077067571,-147.5078562246832,476263.16927879566,7234886.55124867,40,780.0253834630522,49,0.06801687982049187,0.017301709668335812,778.5775326855617,1.0005979594809888,1.4478507774905438,POINT (-147.5078562246832 65.2363077067571),0.44725281800955496
2022-03-21 01:50:26.376710400,65.23621838303958,-147.50787926232664,476262.0124039741,7234876.604901928,40,780.2371078284044,45,0.0958821951125692,0.020937463488948548,778.8551022531828,1.1230045597796021,1.3820055752215694,POINT (-147.50787926232664 65.23621838303958),0.2590010154419673
2022-03-21 01:50:26.380941056,65.23595073537885,-147.50794861511767,476258.5308156226,7234846.802008039,40,781.0864207492012,44,0.10161682754959983,0.03359632048189279,779.7676192254518,1.1894557535608392,1.318801523749471,POINT (-147.50794861511767 65.23595073537885),0.1293457701886318
2022-03-21 01:50:26.382352640,65.23586142282579,-147.50797189265995,476257.36270926415,7234836.8569980655,40,781.2521628604902,42,0.07718242361838366,0.012989744355147844,780.0168855901994,1.064452021221895,1.2352772702907941,POINT (-147.50797189265995 65.23586142282579),0.17082524906889907
