,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat,geometry
6461,437141.8461820361,7176677.028405885,216.4144829207919,1.1887423012980902,215.92024,3,-0.4942406112215849,-1.6829829125196751,-148.31871032714844,64.70899200439453,POINT (-148.31871032714844 64.70899200439453)
6463,437113.7050900298,7176478.603636529,172.15862628954827,0.8308983829105098,172.59987,3,0.4412424848657963,-0.38965589804471346,-148.3192138671875,64.70720672607422,POINT (-148.3192138671875 64.70720672607422)
6464,437099.99704344186,7176379.38378655,158.06748775795975,0.8966538812371154,158.56801,3,0.500520664891809,-0.3961332163453064,-148.3194580078125,64.70631408691408,POINT (-148.3194580078125 64.70631408691408)
6465,437086.28824655124,7176280.164005255,151.2669601024327,0.7141991934549904,151.8245,3,0.5575333057704199,-0.15666588768457046,-148.3197021484375,64.7054214477539,POINT (-148.3197021484375 64.7054214477539)
6466,437073.30606868287,7176180.92914005,145.86147505182745,0.8235898870828521,146.45844,3,0.5969600067662952,-0.22662988031655684,-148.31993103027344,64.70452880859375,POINT (-148.31993103027344 64.70452880859375)
6467,437059.59579512477,7176081.709492948,145.89145165243627,0.707862770533421,146.59181,3,0.7003604813527886,-0.007502289180632338,-148.32017517089844,64.70363616943357,POINT (-148.32017517089844 64.70363616943357)
6468,437045.88477129384,7175982.4899145495,134.2737435165898,1.0048002835631895,134.77727,3,0.503523939464884,-0.5012763440983055,-148.32041931152344,64.70274353027345,POINT (-148.32041931152344 64.70274353027345)
6469,437032.19071593916,7175884.120507999,134.93367199514552,0.8312785119502089,135.49911,3,0.5654429950888584,-0.26583551686135043,-148.32066345214844,64.70185852050781,POINT (-148.32066345214844 64.70185852050781)
6470,437019.20565947116,7175784.88590166,134.4889785599472,0.8602192693801242,134.94934,3,0.4603622603652866,-0.39985700901483756,-148.32089233398438,64.70096588134766,POINT (-148.32089233398438 64.70096588134766)
6471,437006.21990057366,7175685.651357821,133.3604685510025,0.9060134483007573,133.82422,3,0.46375019899750214,-0.4422632493032551,-148.3211212158203,64.70007324218749,POINT (-148.3211212158203 64.70007324218749)
6472,436993.2334392554,7175586.416876486,133.46532513695948,0.9065708825197965,134.01317,3,0.5478431980014591,-0.35872768451833736,-148.32135009765628,64.69918060302736,POINT (-148.32135009765628 64.69918060302736)
6473,436980.246275526,7175487.182457653,133.35482847873337,0.8890651449479113,133.91473,3,0.5599054079853829,-0.3291597369625284,-148.3215789794922,64.69828796386717,POINT (-148.3215789794922 64.69828796386717)
6474,436967.258409392,7175387.948101327,132.93637113529485,1.0033014260360245,133.5304,3,0.5940243725176515,-0.40927705351837296,-148.32180786132812,64.69739532470703,POINT (-148.32180786132812 64.69739532470703)
6475,436954.269840863,7175288.713807512,132.4453196624459,0.9356158993505126,132.91138,3,0.46605729067908896,-0.4695586086714236,-148.32203674316406,64.69650268554688,POINT (-148.32203674316406 64.69650268554688)
6476,436942.00817814865,7175189.464393102,132.09919532115765,0.6828241063911572,132.51604,3,0.416841666147036,-0.2659824402441212,-148.32225036621094,64.69561004638672,POINT (-148.32225036621094 64.69561004638672)
6477,436929.0182287659,7175090.2302213,132.07055548085003,0.7436305038877629,132.4983,3,0.4277507935640301,-0.31587971032373274,-148.32247924804688,64.69471740722656,POINT (-148.32247924804688 64.69471740722656)
6478,436916.02757701284,7174990.996112013,131.95821570272872,0.8314507303178513,132.4051,3,0.44688988809159014,-0.3845608422262612,-148.3227081298828,64.69382476806639,POINT (-148.3227081298828 64.69382476806639)
6479,436903.76390282874,7174891.746873267,132.11546160272766,0.7445160358660412,132.5024,3,0.38693402715514935,-0.35758200871089185,-148.3229217529297,64.69293212890625,POINT (-148.3229217529297 64.69293212890625)
