,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,geometry,land_cover_value,land_cover,forest_cover
40,2022-04-23 00:18:19.712192768,440511.8966792604,7177342.776055178,134.70730538723802,0.8146158817670286,135.3111995679584,0.0285407722214209,-0.0041954960034368,1,0.6038941807203742,-0.2107217010466544,-148.2483055542077,64.71557680806892,POINT (-148.2483055542077 64.71557680806892),52.0,Shrub,60.12986600109354
41,2022-04-23 00:18:19.713594624,440510.516377362,7177332.875551787,134.61865173664484,0.7215211501971388,135.1925138283075,0.0280093851302672,-0.0218343820056066,1,0.5738620916626758,-0.147659058534463,-148.2483304180455,64.71548774658316,POINT (-148.2483304180455 64.71548774658316),52.0,Shrub,56.96529395938849
42,2022-04-23 00:18:19.714998528,440509.13484990486,7177322.957455447,134.4795705087634,0.73153282223942,134.9364762619891,0.0285327177416864,-0.0275675125677108,1,0.4569057532256977,-0.2746270690137222,-148.2483553001606,64.71539852704935,POINT (-148.2483553001606 64.71539852704935),52.0,Shrub,54.65766475307256
43,2022-04-23 00:18:19.716398080,440507.75808243966,7177313.056504051,134.43632033990303,0.6550904888362508,134.7776167019203,0.0234282583761852,-0.00410995027668,1,0.3412963620172604,-0.3137941268189903,-148.24838008934714,64.71530946215945,POINT (-148.24838008934714 64.71530946215945),52.0,Shrub,55.37948168259187
44,2022-04-23 00:18:19.717800448,440506.3807207069,7177303.137808834,134.18216785106662,0.7674504058592215,134.75876931858767,0.0228264990480204,0.0020774693204963,1,0.5766014675210442,-0.1908489383381773,-148.2484048835056,64.71522023797962,POINT (-148.2484048835056 64.71522023797962),52.0,Shrub,58.42333299191109
45,2022-04-23 00:18:19.719201280,440505.0064241501,7177293.236535431,134.38841559384505,0.5515783807102388,134.81372515512862,0.0281297952352003,0.0111577601795073,1,0.4253095612835693,-0.1262688194266694,-148.24842962040483,64.71513117062801,POINT (-148.24842962040483 64.71513117062801),52.0,Shrub,61.33005820287551
46,2022-04-23 00:18:19.720602880,440503.6294445477,7177283.317911081,134.44014921381793,0.8006645000173033,134.91662830472944,0.0267735354067183,0.0062490428038472,1,0.4764790909115106,-0.3241854091057926,-148.2484544062561,64.7150419471417,POINT (-148.2484544062561 64.7150419471417),52.0,Shrub,61.87674297599546
47,2022-04-23 00:18:19.722001152,440502.251277239,7177273.417145458,134.46257216024622,0.761492556057588,134.94408566731823,0.0250745650593157,-0.0044634039969754,1,0.4815135070720089,-0.2799790489855791,-148.2484792242447,64.71495288365132,POINT (-148.2484792242447 64.71495288365132),52.0,Shrub,60.083883783380344
48,2022-04-23 00:18:19.723403520,440500.8702850784,7177263.498969654,134.32476833681815,0.8005395027578334,134.86996099457718,0.0223275749504753,-0.009828021971059,1,0.5451926577590314,-0.255346844998802,-148.2485040941345,64.71486366346977,POINT (-148.2485040941345 64.71486366346977),52.0,Shrub,57.37998534618966
49,2022-04-23 00:18:19.724800512,440499.4930710613,7177253.598130679,134.21835015723644,0.7344502405863246,134.78951282808265,0.0187286782305522,-0.0040310838454627,1,0.5711626708462063,-0.1632875697401182,-148.24852889177447,64.7147745994801,POINT (-148.24852889177447 64.7147745994801),52.0,Shrub,55.1188542678175
50,2022-04-23 00:18:19.726200064,440498.1099704512,7177243.680161293,134.20865123247975,0.7715879232119421,134.72201738338316,0.017773473555229,-0.0057852505935601,1,0.5133661509034084,-0.2582217723085337,-148.24855380565816,64.71468538076772,POINT (-148.24855380565816 64.71468538076772),52.0,Shrub,53.68789475568934
51,2022-04-23 00:18:19.727597056,440496.7245625338,7177233.7804136,134.09075010645824,0.8394230236962091,134.58237836893758,0.0183826505931786,-0.0166352801988381,1,0.4916282624793382,-0.3477947612168709,-148.24857877531477,64.71459632510951,POINT (-148.24857877531477 64.71459632510951),52.0,Shrub,52.788684807166284
52,2022-04-23 00:18:19.728997888,440495.331874711,7177223.863680377,133.9834695446483,0.8010090589010032,134.4787549072561,0.0149414239916587,-0.0043002260068727,1,0.4952853626078024,-0.3057236962932007,-148.2486038905007,64.71450711578191,POINT (-148.2486038905007 64.71450711578191),52.0,Shrub,52.00559505427067
53,2022-04-23 00:18:19.730396928,440493.93633693375,7177213.965139866,133.97233917383397,0.5984902783444813,134.43728649853142,0.0150540953815238,-0.0064036976323962,1,0.464947324697448,-0.1335429536470332,-148.2486290728294,64.71441806915244,POINT (-148.2486290728294 64.71441806915244),52.0,Shrub,50.9592728088144
54,2022-04-23 00:18:19.731799552,440492.5327533672,7177204.0498471055,133.9098896016346,0.7212542599235306,134.3854957418451,0.0193705042255418,-0.0043465565665248,1,0.4756061402104876,-0.245648119713043,-148.24865441684727,64.71432887081086,POINT (-148.24865441684727 64.71432887081086),90.0,Woody Wetlands,49.40701848170855
55,2022-04-23 00:18:19.733199872,440491.1238433244,7177194.153018788,133.71198562152588,0.6480081798619459,134.23702193860407,0.0208387505134549,-0.020286946329974,1,0.5250363170781895,-0.1229718627837563,-148.24867988006875,64.71423983716711,POINT (-148.24867988006875 64.71423983716711),90.0,Woody Wetlands,47.28872833319479
56,2022-04-23 00:18:19.734604800,440489.7071965707,7177184.239458995,133.79905776626643,0.7644352573503959,134.19718030321667,0.0209016121843598,0.0102362107141543,1,0.3981225369502397,-0.3663127204001561,-148.2487054985013,64.71415065205211,POINT (-148.2487054985013 64.71415065205211),52.0,Shrub,44.721184675059995
57,2022-04-23 00:18:19.736007936,440488.2865447063,7177174.344156287,133.7773884463947,0.7898142178467532,134.23040631703924,0.0200788877014474,-0.0025894051004722,1,0.453017870644544,-0.3367963472022092,-148.24873120833126,64.71406163000825,POINT (-148.24873120833126 64.71406163000825),52.0,Shrub,42.00271770286479
58,2022-04-23 00:18:19.737414656,440486.85585808696,7177164.432497454,133.7145323343138,0.6083035573623854,134.1301592718842,0.0203790044627667,-0.0093035101134674,1,0.4156269375704085,-0.1926766197919769,-148.24875712173034,64.71397245945394,POINT (-148.24875712173034 64.71397245945394),52.0,Shrub,39.56598499436428
59,2022-04-23 00:18:19.738820096,440485.4212011779,7177154.5389478775,133.5991972022439,0.6682074630768635,134.02586573712205,0.0158549404059811,-0.0063208352576065,1,0.4266685348781607,-0.2415389281987028,-148.24878312573304,64.71388345065066,POINT (-148.24878312573304 64.71388345065066),52.0,Shrub,38.565827208044986
60,2022-04-23 00:18:19.740230656,440483.978213352,7177144.628733705,133.342615247199,0.6618804515642761,133.99305870180143,0.0166904837320876,0.0004183790349059,1,0.6504434546024243,-0.0114369969618518,-148.24880929743284,64.71379429087068,POINT (-148.24880929743284 64.71379429087068),52.0,Shrub,39.89484549266451
61,2022-04-23 00:18:19.741638400,440482.5392295086,7177134.73577127,133.4825359715116,0.721722517852279,133.9471963400013,0.0209541187024411,-0.0066171119091644,1,0.4646603684897172,-0.2570621493625618,-148.2488353921064,64.7137052865589,POINT (-148.2488353921064 64.7137052865589),52.0,Shrub,42.987796991077154
62,2022-04-23 00:18:19.743048192,440481.1105281202,7177124.823005263,133.42424675535509,0.6807050450984641,133.98174978761128,0.1056508021860384,0.013865639578271,1,0.5575030322561929,-0.1232020128422711,-148.24886126273262,64.71361610640203,POINT (-148.24886126273262 64.71361610640203),52.0,Shrub,44.730815612831215
