,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat,geometry
2686,439535.2893565167,7777465.196279793,26.112786712642105,0.5098344670020345,26.596388,3,0.48360115051707453,-0.026233316484959968,-148.59158319171115,70.09686645769341,POINT (-148.59158319171115 70.09686645769341)
2687,439532.3394415156,7777445.408892376,26.06464074183008,0.6543986324974004,26.614494,3,0.5498535819003898,-0.10454505059701058,-148.5916472015552,70.09668839959618,POINT (-148.5916472015552 70.09668839959618)
2688,439529.39633126877,7777425.620471402,26.025835153830958,0.6018685745335606,26.634996,3,0.6091612603536127,0.007292685820052158,-148.59171103057747,70.0965103338031,POINT (-148.59171103057747 70.0965103338031)
2689,439526.4524377504,7777405.83216896,26.00417917768633,0.5494565681571213,26.623905,3,0.6197260041984372,0.07026943604131586,-148.5917748792085,70.0963322688641,POINT (-148.5917748792085 70.0963322688641)
2690,439523.50050799135,7777386.04508647,26.03266542435358,0.6368113988171351,26.602915,3,0.5702493858270827,-0.06656201299005238,-148.5918389390222,70.09615421295314,POINT (-148.5918389390222 70.09615421295314)
2691,439520.53682767967,7777366.259790037,26.05527592461407,0.4774330918154315,26.592346,3,0.5370702667921812,0.059637174976749696,-148.59190330812095,70.09597617027433,POINT (-148.59190330812095 70.09597617027433)
2692,439517.5472127683,7777346.478431442,26.062756108204006,0.637226926014882,26.603012,3,0.5402559767569315,-0.09697094925795047,-148.59196836113577,70.09579815679274,POINT (-148.59196836113577 70.09579815679274)
2693,439514.52069002966,7777326.702677874,26.090877096046235,0.4820639339961575,26.600199,3,0.5093216496813042,0.027257715685146733,-148.5920343878811,70.09562018488127,POINT (-148.5920343878811 70.09562018488127)
2694,439511.4732066127,7777306.930108511,26.179766130506884,0.4166896144469198,26.581947,3,0.40218119615327197,-0.014508418293647851,-148.59210096713116,70.09544223657524,POINT (-148.59210096713116 70.09544223657524)
2695,439508.41568046086,7777287.159063605,26.20211029839426,0.3875013164179721,26.623894,3,0.421783439398709,0.03428212298073691,-148.59216781050455,70.09526429955432,POINT (-148.59216781050455 70.09526429955432)
2696,439505.35359571775,7777267.3887112085,26.187643530419404,0.49956022252043736,26.678415,3,0.4907717680425101,-0.008788454477927254,-148.5922347731485,70.09508636764576,POINT (-148.5922347731485 70.09508636764576)
2697,439502.2925043067,7777247.618208096,26.21599112182255,0.4617053034415808,26.696508,3,0.48051728577022246,0.018811982328641674,-148.5923017084242,70.0949084345918,POINT (-148.5923017084242 70.0949084345918)
2698,439499.2370394489,7777227.846849903,26.222809535547672,0.4716983097230652,26.724255,3,0.5014450726066251,0.029746762883559874,-148.59236849396174,70.09473049516431,POINT (-148.59236849396174 70.09473049516431)
2699,439496.19457607553,7777208.0735176755,26.249895384089342,0.49076997400068667,26.7449,3,0.4950043656665173,0.004234391665830617,-148.59243493498445,70.09455254106155,POINT (-148.59243493498445 70.09455254106155)
2700,439493.17025808827,7777188.297428067,26.261452359193992,0.4579360571585878,26.729536,3,0.46808369732456256,0.010147640165974747,-148.5925008956439,70.09437456646751,POINT (-148.5925008956439 70.09437456646751)
2701,439490.1638263352,7777168.518622077,26.240859685706685,0.43234215520329444,26.730421,3,0.489561380577495,0.057219225374200544,-148.59256638279777,70.09419657168952,POINT (-148.59256638279777 70.09419657168952)
2702,439487.1720347687,7777148.737592091,26.234955915793858,0.4875778781655313,26.764385,3,0.529429307594814,0.041851429429282716,-148.5926314821877,70.09401856038095,POINT (-148.5926314821877 70.09401856038095)
2703,439484.19402368495,7777128.954468755,26.251270536688196,0.5516428936865727,26.791607,3,0.5403363663879759,-0.011306527298596825,-148.59269621652862,70.09384053351188,POINT (-148.59269621652862 70.09384053351188)
2704,439481.2274702742,7777109.169604555,26.301324471609217,0.4511623042596618,26.815676,3,0.5143512638644161,0.06318895960475429,-148.5927606471753,70.09366249369782,POINT (-148.5927606471753 70.09366249369782)
2705,439478.2686446631,7777089.383566182,26.323087654156854,0.4567615637944983,26.829279,3,0.5061912917659974,0.04942972797149914,-148.59282487264127,70.09348444514464,POINT (-148.59282487264127 70.09348444514464)
2706,439475.31711732346,7777069.596418871,26.357593036726303,0.4708905235884868,26.84484,3,0.48724605934303256,0.016355535754545736,-148.59288890427538,70.09330638833661,POINT (-148.59288890427538 70.09330638833661)
2707,439472.37435169425,7777049.807940787,26.350298860357313,0.41086607899014865,26.816566,3,0.4662676069278433,0.05540152793769465,-148.59295270343426,70.09312832162844,POINT (-148.59295270343426 70.09312832162844)
2708,439469.43099658337,7777030.019551217,26.399804939322124,0.4959315209896537,26.848463,3,0.448658119149556,-0.047273401840097706,-148.59301651708103,70.0929502555506,POINT (-148.59301651708103 70.0929502555506)
2709,439466.4755153563,7777010.233004513,26.42870542409438,0.5155370326155684,26.95062,3,0.5219152271507355,0.006378194535167081,-148.5930806498881,70.09277220312431,POINT (-148.5930806498881 70.09277220312431)
2710,439463.50281623704,7776990.449072052,26.488504848282602,0.5437363999425724,26.99778,3,0.509274997908804,-0.03446140203376835,-148.5931452363137,70.09259417007003,POINT (-148.5931452363137 70.09259417007003)
2711,439460.5092451606,7776970.668308659,26.551905331262624,0.4687183324606204,27.043583,3,0.49167758499714154,0.022959252536521146,-148.5932103728449,70.09241616050396,POINT (-148.5932103728449 70.09241616050396)
2712,439457.49425883417,7776950.8907976765,26.68004784276504,0.4588031509566387,27.100431,3,0.4203835994957039,-0.03841955146093479,-148.59327607381584,70.09223817504521,POINT (-148.59327607381584 70.09223817504521)
2713,439454.4518352504,7776931.117455546,26.74453949785618,0.5107582261042796,27.17316,3,0.42862105512233484,-0.08213717098194473,-148.59334249824337,70.09206022049608,POINT (-148.59334249824337 70.09206022049608)
2714,439451.371503601,7776911.34986988,26.746441847255312,0.42458300343697225,27.213205,3,0.466763490269102,0.04218048683212977,-148.59340992261954,70.09188230863174,POINT (-148.59340992261954 70.09188230863174)
2715,439448.2655511636,7776891.586175561,26.7631715133547,0.625134471508052,27.305788,3,0.5426165268064338,-0.08251794470161822,-148.59347802244116,70.09170442561367,POINT (-148.59347802244116 70.09170442561367)
2716,439445.15698729747,7776871.82287832,26.79229718893256,0.58966836734878,27.35598,3,0.5636827305010321,-0.025985636847747906,-148.5935461900726,70.09152654551457,POINT (-148.5935461900726 70.09152654551457)
2717,439442.0550171699,7776852.058579531,26.787437403694938,0.5622899110833185,27.330317,3,0.5428791398841639,-0.019410771199154575,-148.59361418242875,70.09134865795595,POINT (-148.59361418242875 70.09134865795595)
2718,439438.9674813525,7776832.292088372,26.962045494116534,0.4496265098263893,27.386053,3,0.42400759121061427,-0.025618918615775033,-148.59368179246786,70.09117075410234,POINT (-148.59368179246786 70.09117075410234)
2719,439435.8996485254,7776812.522603771,27.012576093607194,0.4115507024719318,27.41645,3,0.4038744068810871,-0.007676295590844706,-148.59374888107013,70.09099282800919,POINT (-148.59374888107013 70.09099282800919)
2720,439432.8594613896,7776792.7489203075,27.01720858872963,0.6201279747950951,27.44354,3,0.4263319843904867,-0.19379599040460838,-148.59381523850982,70.09081487073462,POINT (-148.59381523850982 70.09081487073462)
2721,439429.86632836104,7776772.968090263,27.104244242461547,0.4335762115459828,27.48588,3,0.3816356556097418,-0.05194055593624103,-148.5938803523001,70.09063686040864,POINT (-148.5938803523001 70.09063686040864)
2722,439426.9124092093,7776753.181303621,27.082681531552883,0.6151308969075285,27.570131,3,0.4874497703270002,-0.12768112658052833,-148.59394442950202,70.09045880586044,POINT (-148.59394442950202 70.09045880586044)
2723,439423.97306881414,7776733.392302999,27.133645415307083,0.4993656727737498,27.632734,3,0.49908888339897217,-0.00027678937477765286,-148.5940081206552,70.09028073486095,POINT (-148.5940081206552 70.09028073486095)
2724,439421.0405995398,7776713.602257836,27.262729310515343,0.399240455996636,27.598148,3,0.3354190354319222,-0.0638214205647138,-148.59407162929395,70.09010265608526,POINT (-148.59407162929395 70.09010265608526)
2725,439418.10795638105,7776693.812238045,27.22397497959967,0.308657486040195,27.502472,3,0.27849694422845417,-0.030160541811740826,-148.5941351414494,70.08992457747148,POINT (-148.5941351414494 70.08992457747148)
2749,439346.20743750484,7776219.082114956,27.29745174667939,0.22774053880326148,27.541012,3,0.24356006362334526,0.01581952482008378,-148.595699162124,70.08565239195133,POINT (-148.595699162124 70.08565239195133)
2751,439340.2107739338,7776179.522021059,27.318036347838426,0.4196709796237191,27.627096,3,0.3090598283090351,-0.11061115131468396,-148.59582959930648,70.0852963813752,POINT (-148.59582959930648 70.0852963813752)
2752,439337.2124643439,7776159.741970475,27.224917142859532,0.5555745937034127,27.633997,3,0.40907982064144477,-0.1464947730619679,-148.59589481565763,70.08511837602089,POINT (-148.59589481565763 70.08511837602089)
2753,439334.20935587666,7776139.96264874,27.190545244131687,0.5055145056135505,27.603071,3,0.4125259686368672,-0.0929885369766833,-148.5959601575928,70.08494037604696,POINT (-148.5959601575928 70.08494037604696)
2754,439331.1986296878,7776120.184484125,27.17428733878112,0.46144682720970476,27.579876,3,0.40558860726380175,-0.05585821994590301,-148.59602569952352,70.08476238463025,POINT (-148.59602569952352 70.08476238463025)
2755,439328.1800684674,7776100.407508291,27.124793813192518,0.6663717887966673,27.61174,3,0.48694629911216936,-0.1794254896844979,-148.59609144718053,70.08458440200333,POINT (-148.59609144718053 70.08458440200333)
2756,439325.14323914883,7776080.63330651,27.164926862656113,0.5843698248652109,27.624914,3,0.4599873066554103,-0.12438251820980062,-148.59615767597688,70.08440643992566,POINT (-148.59615767597688 70.08440643992566)
2757,439322.08553323144,7776060.862275695,27.140254669878605,0.513623086931721,27.581268,3,0.4410136406682703,-0.07260944626345067,-148.59622445476097,70.08422850134195,POINT (-148.59622445476097 70.08422850134195)
2758,439319.01844094734,7776041.092670095,27.126840221655787,0.5558881179014908,27.567776,3,0.4409355046625727,-0.11495261323891814,-148.59629148019815,70.0840505733019,POINT (-148.59629148019815 70.0840505733019)
2759,439315.94984931743,7776021.323291328,27.164112795482314,0.4667310166230536,27.570538,3,0.4064247716563578,-0.06030624496669579,-148.5963585440812,70.08387264691567,POINT (-148.5963585440812 70.08387264691567)
2760,439312.88407976326,7776001.553484271,27.169064858257258,0.4729462157332488,27.573559,3,0.40449394911578906,-0.06845226661745973,-148.59642553233462,70.08369471732603,POINT (-148.59642553233462 70.08369471732603)
2761,439309.82488992217,7775981.782677815,27.159421479386634,0.598104300823437,27.60165,3,0.44222875865047584,-0.15587554217296118,-148.59649234576804,70.08351678029638,POINT (-148.59649234576804 70.08351678029638)
2762,439306.77428726014,7775962.010566005,27.137833549539998,0.580836065029735,27.598475,3,0.4606409530234785,-0.12019511200625643,-148.59655893139367,70.08333883355603,POINT (-148.59655893139367 70.08333883355603)
2763,439303.7406783113,7775942.235873501,27.165093205857584,0.44148397324424193,27.55365,3,0.388556696486166,-0.05292727675807596,-148.59662506731112,70.08316086764827,POINT (-148.59662506731112 70.08316086764827)
2764,439300.7284850985,7775922.457927225,27.159509172901995,0.5103993875832231,27.612505,3,0.45299578620445047,-0.05740360137877265,-148.59669063680366,70.08298287757914,POINT (-148.59669063680366 70.08298287757914)
2765,439297.72872287076,7775902.678092503,27.164685876514064,0.5366126354458641,27.648882,3,0.4841960357173818,-0.05241659972848234,-148.5967558770525,70.08280487347679,POINT (-148.5967558770525 70.08280487347679)
