,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
7845,434447.50522720465,7771407.408373297,37.794993660630865,0.010923560728665719,37.866737,1,0.07174370509179084,0.06082014436312513
7846,434438.11304281425,7771507.263839653,37.62567446963045,0.017681075313141094,37.6917,1,0.06602551205900653,0.048344436745865436
7847,434429.2789372121,7771606.25241871,37.528215272338194,0.028019511856478208,37.56567,1,0.03745474108954028,0.00943522923306207
7848,434419.30783365166,7771706.124395522,37.39128076037868,0.02855652975781546,37.40938,1,0.018101106076400697,-0.010455423681414763
7849,434409.91883717116,7771805.980004839,37.17621510679943,0.027144565791109024,37.236416,1,0.060200756237676956,0.033056190446567935
7850,434400.5068627758,7771904.9851420615,36.96839135668172,0.02488474543711797,37.07187,1,0.10347753980265395,0.07859279436553598
7851,434390.5390469274,7772004.857271708,36.705463023665686,0.016965815032565897,36.804817,1,0.099354176041345,0.08238836100877911
7852,434381.73418157746,7772104.696598851,36.52249909148999,0.02114047114018945,36.63349,1,0.11099242462329073,0.08985195348310128
7853,434372.90627474413,7772203.685449221,36.262613436208255,0.0037218773946274667,36.309044,1,0.04643044806908847,0.042708570674461
7854,434362.9416966972,7772303.55772645,36.21330827619616,0.01064220800716729,36.28728,1,0.07397276018079424,0.06333055217362694
7856,434344.15345030656,7772502.419044511,35.94098809755056,0.017600392489951815,35.962658,1,0.021669830916238197,0.004069438426286383
7857,434334.7729537522,7772602.275034693,35.79987015662834,0.010130909911510019,35.87287,1,0.07300124229744398,0.06287033238593397
7858,434325.39352145686,7772702.131072432,35.756788614468704,0.023382789698360548,35.694664,1,-0.06212461300385996,-0.08550740270222051
7861,434298.39890513674,7773000.816052994,35.30501083838228,0.010962534510544493,35.264706,1,-0.040305180423295894,-0.051267714933840386
7862,434288.4430064781,7773100.688727673,35.11319069452328,0.01700449414744855,35.0639,1,-0.04929070062679841,-0.06629519477424696
7863,434277.8834759737,7773199.727389966,34.95765426366638,0.010338360586784352,34.869335,1,-0.08831908910583053,-0.09865744969261488
7864,434269.091064281,7773299.567258561,34.93020117376987,0.028186627430629958,34.86157,1,-0.06863272284213906,-0.09681935027276901
7865,434259.7190728084,7773399.423629032,34.79082797233433,0.044180077599973326,34.69989,1,-0.090937835615577,-0.13511791321555033
7866,434250.3240297933,7773498.429527784,34.63784534662845,0.019150428765112103,34.54484,1,-0.09300358027103073,-0.11215400903614284
7867,434240.9541623703,7773598.285993257,34.55619863386076,0.020400706873004725,34.398228,1,-0.157970942210369,-0.17837164908337372
7868,434231.00483994256,7773698.158972786,34.408977252129745,0.0183785056345641,34.201347,1,-0.20762990105552603,-0.22600840669009015
7869,434221.03250173235,7773797.181485701,34.29564198663441,0.02728335601595231,34.08344,1,-0.21220311334339215,-0.23948646935934445
7870,434211.08540317416,7773897.054570232,34.112941807514225,0.011888855956656908,33.878014,1,-0.2349281966743817,-0.2468170526310386
7871,434202.3003081152,7773996.8947587,33.99689462417315,0.01767290776471196,33.69498,1,-0.30191400283526093,-0.3195869105999729
7872,434193.49208370486,7774095.88447087,33.87871311331426,0.022240334419422927,33.57796,1,-0.30075214529668415,-0.32299247971610706
7873,434184.7090130423,7774195.724744772,33.73033954603699,0.011273998799385192,33.40955,1,-0.3207898329022214,-0.3320638317016066
7875,434165.3807229199,7774394.604352271,33.459562446429196,0.009067763335610008,33.089798,1,-0.36976447279638336,-0.37883223613199335
7797,431693.3397997707,7766322.422300556,46.75191988404069,0.01967186353095054,47.021503,3,0.26958356444563947,0.24991170091468892
7798,431683.449209059,7766422.305978324,46.59647102730287,0.019745041543439586,46.801655,3,0.20518378837095952,0.18543874682751993
7799,431673.53475786006,7766521.339215903,46.42879274803914,0.022716771199806085,46.579357,3,0.15056439917765374,0.12784762797784766
7800,431663.64639144245,7766621.222997174,46.391951429717366,0.016387732581524886,46.53682,3,0.1448680282904462,0.12848029570892133
