,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat
851,430083.6496827537,7768791.174544398,42.92927069681086,0.01925590075877049,42.436806,1,-0.49246497171320414,-0.5117208724719746,-148.83335876464844,70.01673889160156
855,430019.9173554111,7768395.559699587,43.482564520972346,0.0036299701321582944,43.02998,1,-0.45258481516179927,-0.45621478529395754,-148.834716796875,70.01317596435547
856,430004.14622995607,7768297.289741236,43.67523317979291,0.01826102379776574,43.272385,1,-0.40284853623822414,-0.42110956003598987,-148.83505249023438,70.01229095458984
857,429988.9303255351,7768198.151890441,43.843260868976216,0.029908905160538034,43.472378,1,-0.37088309187660684,-0.40079199703714485,-148.8353729248047,70.01139831542969
858,429973.1314686917,7768099.031667353,44.06839333368231,0.014101701877820743,43.745846,1,-0.32254753900457445,-0.3366492408823952,-148.83570861816406,70.01050567626952
859,429956.77520545176,7768000.779559979,44.201436048781844,0.031080853774558003,43.858852,1,-0.34258366230723425,-0.37366451608179224,-148.8360595703125,70.00962066650389
860,429940.97417449387,7767901.659556929,44.29821767731572,0.04743340910913868,44.013317,1,-0.28490056916142237,-0.33233397827056105,-148.83639526367188,70.00872802734375
736,434314.005070488,7774576.801244311,33.31135775134268,0.04047396769588029,32.841736,3,-0.4696219114989333,-0.5100958791948136,-148.72679138183594,70.06970214843749
738,434282.27288773935,7774379.37032295,33.307902087000436,0.02469237595998527,32.91508,3,-0.39282106283051377,-0.417513438790499,-148.72747802734375,70.06792449951172
739,434266.68327550596,7774280.2215384105,33.50734501025886,0.015564245747674375,33.125435,3,-0.3819101347705782,-0.3974743805182526,-148.72781372070312,70.06703186035156
740,434250.53631020716,7774181.939842071,33.67806321423777,0.01165927667037006,33.23045,3,-0.44761353772409507,-0.4592728143944651,-148.72816467285156,70.06614685058594
741,434234.3640976574,7774082.8077402115,33.82627175960854,0.017068724655998423,33.439125,3,-0.3871466985733818,-0.4042154232293802,-148.728515625,70.06525421142578
742,434218.79533797683,7773984.509801736,34.04055187302051,0.023748696108429262,33.671463,3,-0.36908886032519916,-0.39283755643362844,-148.72885131835938,70.06436920166016
743,434203.2013712217,7773885.361450386,34.22748327434506,0.013605978532649048,33.874786,3,-0.35269689739193666,-0.3663028759245857,-148.72918701171875,70.0634765625
744,434187.02582867234,7773786.229683218,34.256603603763736,0.002930740585709873,33.99725,3,-0.25935400049225166,-0.2622847410779615,-148.7295379638672,70.06258392333983
745,434170.8733052221,7773687.948548923,34.51163979618999,0.030088301297059684,34.188416,3,-0.3232242688462392,-0.3533125701432989,-148.72988891601562,70.06169891357422
746,434155.27605799434,7773588.800524541,34.65741475813234,0.040180090419514716,34.344604,3,-0.3128102659448402,-0.3529903563643549,-148.730224609375,70.06080627441406
747,434139.7018886567,7773490.503124894,34.89157502133007,0.049198549771050606,34.59517,3,-0.2964059539472572,-0.3456045037183078,-148.73056030273438,70.05992126464842
748,434123.52189287485,7773391.37180659,35.193312529256374,0.12469028667042212,34.896664,3,-0.29664886348489006,-0.4213391501553122,-148.7309112548828,70.05902862548828
749,434107.34076901444,7773292.2406026,35.06969354261443,0.027284192135635744,34.887035,3,-0.18265817274138385,-0.2099423648770196,-148.73126220703125,70.05813598632814
750,434092.3439791189,7773193.927028448,35.050162328902005,0.017276443959753682,34.901318,3,-0.14884473246645769,-0.16612117642621138,-148.73158264160156,70.0572509765625
751,434076.16065356357,7773094.796044992,35.26668124873217,0.026913760500306604,35.08517,3,-0.18151050288255988,-0.2084242633828665,-148.73193359375,70.05635833740233
753,434044.3955227906,7772897.3684254205,35.47598425754042,0.006081250597005541,35.349274,3,-0.12671057589979284,-0.13279182649679838,-148.7326202392578,70.05458068847658
754,434028.7895875775,7772798.221264325,35.81292103282345,0.03427061184391345,35.616096,3,-0.19682453624142227,-0.2310951480853357,-148.7329559326172,70.0536880493164
755,434012.625997875,7772699.941246778,35.85277540528966,0.02594266704154362,35.68454,3,-0.16823561036778756,-0.1941782774093312,-148.73330688476562,70.05280303955078
756,433997.0178856988,7772600.794302483,36.01272998958201,0.04667890831672515,36.077152,3,0.06442226261525263,0.017743354298527483,-148.733642578125,70.05191040039062
757,433981.43289783876,7772502.497981035,36.19397756065128,0.04556030790741804,36.06089,3,-0.13308736289737055,-0.1786476708047886,-148.73397827148438,70.051025390625
758,433965.2417898057,7772403.367781661,36.22742138535621,0.042117419042814394,36.143417,3,-0.08400402695777132,-0.12612144600058572,-148.7343292236328,70.05013275146484
759,433949.0495538032,7772304.237696679,36.30854296350403,0.04733154502702357,36.290504,3,-0.01803850793762507,-0.06537005296464864,-148.73468017578125,70.04924011230469
760,433933.46129998355,7772205.94170192,36.42909303334436,0.0102353603979018,36.38483,3,-0.04426255849084271,-0.05449791888874451,-148.73501586914062,70.04835510253905
761,433917.8477557314,7772106.795297943,36.583097770501666,0.013376691408919329,36.62498,3,0.04188315601200543,0.0285064646030861,-148.7353515625,70.04746246337892
762,433901.67641631793,7772008.51606332,36.75332528165792,0.06289593959224489,36.680904,3,-0.07242089323018774,-0.13531683282243262,-148.73570251464844,70.04657745361328
