,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
42608,434884.92704357055,7766816.7652438,44.54300557326282,0.0287445737294718,44.69726,1,0.15425623703991675,0.12551166331044494
42609,434883.04708674375,7766836.682723477,44.49001085420119,0.02299032619260761,44.66194,1,0.17193067411912466,0.14894034792651706
42610,434881.126527177,7766856.596359222,44.45986196940156,0.027043432502860915,44.63142,1,0.17155816609648866,0.14451473359362774
42611,434879.184344745,7766876.507917422,44.44651442018788,0.007817083526778406,44.62975,1,0.18323487790782167,0.17541779438104327
42612,434877.2248851588,7766896.417837288,44.439113166651694,0.013594234895104385,44.61744,1,0.17832610336783716,0.16473186847273277
42613,434875.2540300214,7766916.32670678,44.423473361521914,0.027781222474015967,44.6154,1,0.1919250454605077,0.16414382298649174
42616,434869.33541608934,7766976.052656158,44.34642151749988,0.007120812614850792,44.532215,1,0.18579360090832608,0.1786727882934753
42617,434867.3807449692,7766995.963065434,44.29123919930771,0.03601507410432657,44.486244,1,0.19500500235244544,0.15898992824811886
42618,434865.44269767933,7767015.875024954,44.232471141470114,0.013177754657209136,44.438854,1,0.2063830760591827,0.19320532140197358
42619,434863.5248319555,7767035.788889179,44.16663766280264,0.031500179384829886,44.383766,1,0.21712851151376356,0.18562833212893368
42620,434861.62865631713,7767055.704829944,44.12824257965994,0.022413161423823373,44.318867,1,0.19062415007638833,0.16821098865256495
42621,434859.753848282,7767075.622801076,44.10604580750402,0.03629108271914812,44.29189,1,0.18584338316981075,0.14955230045066265
42622,434857.8986184021,7767095.542613506,44.082681073432326,0.03254685749021581,44.278603,1,0.19592152666533025,0.16337466917511445
42623,434856.07221845543,7767115.465171735,44.05743129605095,0.00631515413511639,44.26232,1,0.20489017611701854,0.19857502198190216
42624,434854.2693621076,7767135.389989895,44.095354885932295,0.021532299954567156,44.2613,1,0.16594424736848623,0.14441194741391908
42625,434852.470698011,7767155.315210176,44.07875516250439,0.05418907115126866,44.247295,1,0.1685402171342787,0.11435114598301002
42626,434850.66883106634,7767175.24011161,44.007682316044566,0.011411546125313267,44.214287,1,0.20660448815465315,0.1951929420293399
42627,434848.8562833283,7767195.164016207,44.0371708590489,0.03914124353487412,44.205616,1,0.16844513826555385,0.1293038947306797
42628,434847.02755342383,7767215.086345995,43.98906122854069,0.01634101395988514,44.19368,1,0.20461858102962083,0.1882775670697357
42629,434845.1808646172,7767235.0069707325,43.94974494660981,0.04915903752981619,44.152107,1,0.20236229215971946,0.15320325462990328
42630,434843.29696452233,7767254.924108226,43.92549901704638,0.03971369920606492,44.106983,1,0.18148416776807608,0.14177046856201114
42631,434841.3751993398,7767274.837622594,43.91485856222525,0.03883745079008123,44.077507,1,0.16264845681772044,0.12381100602763921
42632,434839.43603908905,7767294.749491739,43.83230989259707,0.024016977208576942,44.036114,1,0.20380384641660498,0.17978686920802806
42633,434837.4875720816,7767314.66045073,43.83613593774385,0.016839778270364612,44.008213,1,0.1720771054690431,0.15523732719867847
42634,434835.53545965865,7767334.571040022,43.78710102738596,0.04576640264500298,44.002636,1,0.21553492842458866,0.16976852577958568
42635,434833.585259844,7767354.481830601,43.82702089471279,0.05046037568545566,43.98212,1,0.15509961920322723,0.10463924351777157
42636,434831.63947765034,7767374.393075356,43.76324565336439,0.052067311746430346,43.94915,1,0.18590443208482554,0.1338371203383952
42637,434829.715650599,7767394.306383862,43.74679018062355,0.04607217136988681,43.923603,1,0.17681287723777928,0.13074070586789246
42638,434827.81814290024,7767414.2221871,43.67989899811879,0.04879598303208208,43.889065,1,0.20916579069957209,0.16036980766749
42639,434825.9266945557,7767434.1385684535,43.6638702187778,0.04913131247572536,43.85491,1,0.19104158542141647,0.1419102729456911
42640,434824.03392992157,7767454.054858869,43.63243254778172,0.04648832762860916,43.811188,1,0.1787551963589067,0.13226686873029753
42641,434822.13517659204,7767473.970566627,43.564304536249736,0.025828310631170134,43.767845,1,0.20354061755885766,0.17771230692768752
42642,434820.2271812741,7767493.885392047,43.566441673000554,0.050014035621536154,43.74243,1,0.17598996762444585,0.12597593200290969
42643,434818.3085497128,7767513.799153126,43.53374534832683,0.03489960008346613,43.72557,1,0.19182533038410554,0.15692573030063942
42644,434816.3667624556,7767533.710762559,43.50758745895075,0.04499496548433823,43.699528,1,0.19194028152776355,0.1469453160434253
42645,434814.3987270063,7767553.619875581,43.44635500089903,0.039439173221208004,43.668255,1,0.2218998513958894,0.18246067817468142
42646,434812.4212566591,7767573.528101564,43.432023113773255,0.055749482458994366,43.63123,1,0.19920628686151076,0.1434568044025164
42647,434810.44460676046,7767593.436392034,43.38132505417387,0.03313712423199471,43.57772,1,0.19639558791597267,0.16325846368397795
42648,434808.47440539335,7767613.3453033585,43.34144318861715,0.03271144078998647,43.555088,1,0.21364485459574212,0.18093341380575564
42649,434806.5159330196,7767633.255331683,43.38853409204653,0.04385569288189706,43.541878,1,0.15334365453550447,0.10948796165360741
42650,434804.57289213873,7767653.166803928,43.3566476273395,0.053552260278335685,43.5336,1,0.17695222617612671,0.12339996589779104
42651,434802.6540385446,7767673.080559221,43.32217293126335,0.037250817422665464,43.510754,1,0.1885807003284441,0.15132988290577865
42652,434800.76457856176,7767692.997153639,43.241551295539395,0.023016952588588924,43.455776,1,0.21422491906021435,0.1912079664716254
42653,434798.8956634558,7767712.915664777,43.212305910965185,0.02677074340441534,43.42147,1,0.20916473112465894,0.1823939877202436
42654,434797.04308934754,7767732.835737617,43.19093935224329,0.03958433690554764,43.38157,1,0.19062955644811552,0.1510452195425679
42657,434791.537327233,7767792.60091626,43.10764284870436,0.017097035277505376,43.298454,1,0.19081143596361017,0.17371440068610478
42658,434789.7055996922,7767812.5230293665,43.061927576521825,0.033855325436095235,43.24782,1,0.18589423133950334,0.1520389059034081
42659,434787.87035730795,7767832.44475614,42.97075254303266,0.0022256245348473546,43.197586,1,0.2268335165376527,0.22460789200280537
42660,434786.02391774114,7767852.365413154,42.949803709534905,0.01768787497249159,43.138416,1,0.18861258074829834,0.17092470577580676
42661,434784.1603736328,7767872.284446962,42.878852214154165,0.031557359904234576,43.09965,1,0.22079912251575706,0.18924176261152248
42663,434780.3668824571,7767912.116225048,42.799357160662396,0.029322294543254957,43.005463,1,0.20610548582197907,0.1767831912787241
42664,434778.4366013109,7767932.028935051,42.741371001886066,0.01792287915086944,42.94779,1,0.2064172366393251,0.18849435748845567
42665,434776.47940797865,7767951.939044492,42.69656319228439,0.018540842778054546,42.89605,1,0.19948630722733185,0.1809454644492773
42666,434774.4864610165,7767971.845753573,42.64274824395598,0.05550605815800275,42.850204,1,0.20745622381745932,0.15195016565945657
42667,434772.47384244023,7767991.750652602,42.61651717333717,0.022151990675054672,42.808586,1,0.1920689472682966,0.16991695659324194
42668,434770.4577718143,7768011.655202218,42.612313384085724,0.018414389161285485,42.7851,1,0.17278564545529207,0.15437125629400658
42669,434768.4458614718,7768031.560163395,42.6061853773965,0.029577997035773282,42.766464,1,0.1602788560019377,0.1307008589661644
42670,434766.44465988775,7768051.466092718,42.585777641467445,0.0030465447870310245,42.738766,1,0.15298807508528967,0.14994153029825863
42671,434764.458347607,7768071.373480807,42.54969672150365,0.03046895227704668,42.727833,1,0.17813607268580256,0.14766712040875588
42672,434762.4959531266,7768091.283115074,42.56076067502089,0.05559345156960514,42.721054,1,0.16029340212755017,0.10469995055794502
42673,434760.5750253892,7768111.196700167,42.48667999834937,0.04244310070724568,42.692444,1,0.20576384930687652,0.16332074859963083
42674,434758.6839027008,7768131.113153522,42.517964963593414,0.04577081327964051,42.65783,1,0.1398643210745547,0.0940935077949142
42675,434756.8005128793,7768151.030282117,42.517640130618446,0.015119756636257333,42.669746,1,0.1521062683073353,0.13698651167107798
42676,434754.91874010686,7768170.947581391,42.52419312504799,0.032561677855656675,42.68685,1,0.1626583764168572,0.13009669856120054
42677,434753.03320056095,7768190.864510254,42.43971441653868,0.030099771011436717,42.62861,1,0.18889428707460354,0.15879451606316683
42678,434751.139393281,7768210.780659617,42.36207683573818,0.017558635338425024,42.534286,1,0.17220966328525833,0.1546510279468333
42679,434749.23210048163,7768230.695539424,42.30198376333642,0.020820759106840392,42.47719,1,0.1752043470151392,0.1543835879082988
42680,434747.29007868236,7768250.607181242,42.29187345177593,0.009518225907375243,42.460224,1,0.16835069983540052,0.15883247392802527
42681,434745.3181748492,7768270.515901482,42.27837401331105,0.030218334970271165,42.44981,1,0.1714360147651206,0.14121767979484945
42682,434743.34740091476,7768290.424725887,42.325131275835716,0.06944426522227098,42.458797,1,0.1336661789982685,0.06422191377599751
42683,434741.3869362712,7768310.3345513055,42.25895907493111,0.056898839018486545,42.42463,1,0.16567013649466844,0.10877129747618189
42684,434739.4438464911,7768330.246026574,42.2286599130784,0.06525318862642024,42.358624,1,0.12996359156026926,0.06471040293384903
42685,434737.52427424566,7768350.15973384,42.13660846112582,0.041594164150185894,42.295166,1,0.15855755449918263,0.11696339034899673
42686,434735.6297706883,7768370.075847353,42.12960602980388,0.04101716736672861,42.266327,1,0.13672087449299397,0.09570370712626536
42687,434733.78630022734,7768389.996771803,42.14301199847736,0.08494639530156708,42.26043,1,0.11741738384685618,0.0324709885452891
42689,434730.2062856897,7768429.8487999495,42.093466291636986,0.047803413210568184,42.186943,1,0.0934767625622328,0.04567334935166462
42690,434728.42169622675,7768449.775357161,42.072650110047974,0.03589065680649345,42.189213,1,0.1165626890242919,0.08067203221779845
42691,434726.62653926574,7768469.70090021,42.028444705104405,0.025159954053782116,42.180122,1,0.1516776703838758,0.12651771633009368
42692,434724.81252101896,7768489.624632797,42.01259148243716,0.029962134662886844,42.15172,1,0.13912665721127837,0.10916452254839153
42693,434722.9753990681,7768509.546201928,42.024723741515686,0.04100437666711709,42.12316,1,0.09843757440228273,0.05743319773516564
42694,434721.0885403452,7768529.463014748,41.98277497006926,0.03777196758741532,42.080513,1,0.0977380304190234,0.05996606283160808
42695,434719.15060147835,7768549.374976667,41.950075261631696,0.03515257118115049,42.04296,1,0.09288585897377288,0.05773328779262239
42696,434717.1948040846,7768569.285244115,41.89846830094262,0.039984744539482114,42.00147,1,0.10300035750464787,0.06301561296516575
42697,434715.2293696025,7768589.194605257,41.8905544831828,0.03213658031579439,41.956688,1,0.06613344406329702,0.03399686374750263
42698,434713.2624542675,7768609.103816201,41.78815066331492,0.05428925130311447,41.91264,1,0.12448895460499898,0.07019970330188452
42699,434711.30125938077,7768629.013550976,41.74753881404599,0.01629667210710694,41.85919,1,0.11165308048526157,0.09535640837815462
42700,434709.34957975376,7768648.924225476,41.773520730011626,0.02948619543258002,41.836166,1,0.0626456518243117,0.03315945639173168
42701,434707.428219368,7768668.8377732085,41.717431789466005,0.007253526352844015,41.821472,1,0.10404037850274506,0.09678685214990104
42702,434705.54202124156,7768688.754653093,41.71971756895222,0.03750834379799341,41.816288,1,0.0965704254325459,0.059062081634552496
42703,434703.6694642056,7768708.672795396,41.65645102839023,0.005789524779681846,41.76931,1,0.11285896916836435,0.1070694443886825
42704,434701.80206110515,7768728.591494219,41.55028472006324,0.028490961091117033,41.669846,1,0.11956086099144869,0.09106989990033165
42705,434699.93384322483,7768748.510078642,41.483705682796504,0.040010152670219776,41.585907,1,0.10220129962537072,0.06219114695515095
42706,434698.05946935626,7768768.4281106815,41.4260198577016,0.038534892201209654,41.53174,1,0.105718423548403,0.06718353134719335
42707,434696.17699446826,7768788.345337075,41.399761617041676,0.025773187646707683,41.499302,1,0.0995402933587144,0.0737671057120067
42708,434694.27344958653,7768808.260549425,41.38357990231973,0.0399837569633293,41.4874,1,0.10382015261190958,0.06383639564858028
42709,434692.34612061514,7768828.1735181445,41.35843388913635,0.018924614443229806,41.455627,1,0.0971935522698999,0.07826893782667009
42710,434690.40692348685,7768848.085353263,41.306080479432666,0.03610967701193651,41.418358,1,0.11227736968842805,0.07616769267649154
42711,434688.4614378895,7768867.996641609,41.30984090270504,0.035027282273822964,41.381535,1,0.07169367371097479,0.03666639143715183
42712,434686.51383206336,7768887.907694176,41.24332061038898,0.02980772840920811,41.35226,1,0.10893997921063203,0.07913225080142391
42713,434684.56831532513,7768907.818915551,41.23332243818318,0.03512632015053344,41.328064,1,0.09474152666057023,0.05961520651003679
42714,434682.62990643625,7768927.730864945,41.216194105434695,0.02948224131271546,41.313828,1,0.09763340921374208,0.06815116790102663
42715,434680.7008017935,7768947.643648021,41.12801837655879,0.019864740488458148,41.287308,1,0.1592893626990204,0.13942462221056223
42716,434678.78469815507,7768967.557674271,41.12580405020769,0.027942801890340596,41.22942,1,0.1036156580442622,0.07567285615392161
42717,434676.8863920823,7768987.473424133,41.043293327927465,0.027050732140180087,41.19913,1,0.15583768403542564,0.12878695189524555
42718,434675.0080649677,7769007.391071128,41.081773694795565,0.03679453635965433,41.170364,1,0.08859068508724732,0.05179614872759299
42720,434671.31627402693,7769047.23245626,41.06598003265218,0.028143643753329457,41.125435,1,0.059454842836103694,0.03131119908277424
42721,434669.49883511366,7769067.155873888,41.0449802260969,0.05279140634898604,41.129307,1,0.08432656711599407,0.031535160767008026
42722,434667.7050040537,7769087.081548875,40.95526629237176,0.031185400935107955,41.093143,1,0.1378771707630051,0.10669176982789715
42723,434665.9360037862,7769107.009556615,40.90818264904428,0.036104563717760975,41.025116,1,0.11693331775259708,0.08082875403483611
42725,434662.4011051366,7769146.8658823855,40.919921214587525,0.016811740848327164,41.029427,1,0.10950536011950618,0.09269361927117901
42726,434660.61175071594,7769166.791975098,40.885401405135084,0.030426115672371076,41.00637,1,0.12096913929850928,0.0905430236261382
42727,434658.79807737726,7769186.715749701,40.95128891356045,0.05709536860594542,40.986713,1,0.03542449586338137,-0.021670872742564053
42728,434656.9573200391,7769206.636941904,40.80702656560929,0.046220604960708796,40.95395,1,0.14692240900008358,0.10070180403937479
42729,434655.07560794015,7769226.554228342,40.77467488625639,0.02333647468742561,40.918568,1,0.1438927712143112,0.1205562965268856
42730,434653.145148197,7769246.466921725,40.74593309785589,0.030755170270172855,40.879917,1,0.13398404691950105,0.1032288766493282
42732,434649.2005110399,7769286.284304957,40.6990137539862,0.018640563169124186,40.80732,1,0.10830588712708078,0.0896653239579566
42733,434647.21117857704,7769306.1913758395,40.66871411604763,0.006720022554019052,40.780754,1,0.11203997330783722,0.10531995075381817
42735,434643.2352498635,7769346.005833347,40.711438961803395,0.01744554432693902,40.85158,1,0.14014261168293274,0.12269706735599371
42736,434641.2672736138,7769365.914935098,40.70784607909829,0.04934217494814607,40.83339,1,0.12554320312827372,0.07620102818012764
42737,434639.33025933825,7769385.826988968,40.63683811671396,0.009482282844805286,40.784847,1,0.14800914280752409,0.1385268599627188
42738,434637.4178428037,7769405.741366833,40.644591465079856,0.018081618781709698,40.776745,1,0.13215337744944122,0.11407175866773153
42739,434635.52011045045,7769425.657146748,40.614819833415865,0.015071035659532564,40.76394,1,0.14911907039272876,0.1340480347331962
42740,434633.6348399267,7769445.574124043,40.61500263744004,0.033769229280944495,40.733013,1,0.1180105156361293,0.0842412863551848
42741,434631.7599225976,7769465.492065715,40.51838397475039,0.01916000453446551,40.664837,1,0.14645290879452943,0.12729290426006393
42742,434629.89324568864,7769485.410785615,40.4294434875576,0.018024687113019307,40.564793,1,0.13534914549904187,0.11732445838602257
42743,434628.0299648066,7769505.329840091,40.261308503126955,0.022843958201091318,40.429363,1,0.16805474760546701,0.1452107894043757
42745,434624.2791201246,7769545.165682768,40.0856207235336,0.02212982231928213,40.2153,1,0.1296807901382735,0.10755096781899137
42746,434622.4074259751,7769565.083933213,40.0040834115921,0.011837991467630612,40.165905,1,0.1618215871871982,0.14998359571956757
42747,434620.5438428761,7769585.002952466,39.9324437870913,0.017484626065026657,40.105614,1,0.17316992140479215,0.1556852953397655
42748,434618.6892270463,7769604.922839161,39.90860693854065,0.03756709947319029,40.03041,1,0.12180382806091217,0.08423672858772188
42749,434616.84209584066,7769624.843423275,39.81044788613445,0.032059508807654395,39.956028,1,0.1455800984846931,0.11352058967703871
42750,434615.0034404654,7769644.764794468,39.668150160656175,0.02080242756992334,39.861774,1,0.19362428392390285,0.1728218563539795
42751,434613.1882374557,7769664.688461233,39.496977314656654,0.0027804021407179624,39.70989,1,0.21291114359529928,0.21013074145458133
42752,434611.3865941061,7769684.613345056,39.238491207575876,0.02913924625936583,39.291912,1,0.0534208712815456,0.02428162502217977
42753,434609.570816369,7769704.536931041,38.391349370156334,0.03838516061681799,38.714405,1,0.32305568965811915,0.2846705290413012
42754,434607.7300082344,7769724.458127088,38.16901075062707,0.04474923627071267,38.388565,1,0.219554312849489,0.17480507657877634
42755,434605.85754073,7769744.376292015,38.10428029369034,0.04028436295951944,38.31442,1,0.21013849903427229,0.16985413607475286
42756,434603.95180390356,7769764.291321096,38.0661915304611,0.04648728592846172,38.243168,1,0.17697634673616847,0.13048906080770675
42757,434602.01245511114,7769784.203145698,38.00406397005325,0.04710800938838932,38.186314,1,0.1822496590971383,0.13514164970874898
42758,434600.01472353237,7769804.109421279,37.99168082029371,0.03719966838941966,38.168934,1,0.17725304811449405,0.1400533797250744
42759,434597.9640848636,7769824.010683229,37.99043164188656,0.0013821439507679134,38.154114,1,0.16368212764469092,0.162299983693923
42761,434593.8536177917,7769863.81228296,37.97329323401795,0.025309002835754796,38.115074,1,0.1417809236968921,0.1164719208611373
42762,434591.8201487644,7769883.715198708,37.96195761143589,0.006567309096863285,38.120396,1,0.15843804896449853,0.15187073986763525
42765,434585.94579246413,7769943.445336999,37.98503804627959,0.02280123044933599,38.196175,1,0.21113657530244012,0.18833534485310413
42766,434584.1141471862,7769963.367392033,38.124479417878504,0.04890426393480537,38.274567,1,0.15008723251212075,0.10118296857731537
42767,434582.31120001076,7769983.292186772,38.16327709625875,0.061247093700964816,38.32003,1,0.1567531161435909,0.09550602244262607
42768,434580.52240819245,7770003.218302869,38.22531292400146,0.055521845319025244,38.32596,1,0.1006453279516677,0.04512348263264245
42769,434578.734269431,7770023.144458758,38.08703658503305,0.04617392934023093,38.31714,1,0.23010208684195277,0.18392815750172184
42770,434576.9344672475,7770043.06958404,38.14428322568746,0.06522710510126949,38.311306,1,0.16702277406839983,0.10179566896713034
42771,434575.1152923681,7770062.992817749,38.171807634557766,0.05261600329131451,38.294758,1,0.12295020845981242,0.0703342051684979
42772,434573.2532297724,7770082.912011779,38.0540550023935,0.06120096739480689,38.258785,1,0.20473024540923745,0.14352927801443055
42773,434571.3436993218,7770102.826672872,38.06419890220714,0.057940004363231004,38.188374,1,0.1241746634666896,0.06623465910345859
42774,434569.40601482475,7770122.738648777,37.98126516010514,0.04863281697062936,38.133698,1,0.15243234966048647,0.10379953268985712
42775,434567.44629416097,7770142.6485245,37.92438886561921,0.03293787738943859,38.070667,1,0.14627840122649616,0.11334052383705756
42780,434557.55752677785,7770242.189444417,37.89628764484131,0.0019856674029495583,38.06959,1,0.17330387737548847,0.1713182099725389
42781,434555.6100233725,7770262.100504325,37.911108742048654,0.03792190091380596,38.068348,1,0.15723918885954902,0.11931728794574306
42782,434553.6927949854,7770282.014426773,37.90242301620535,0.008421849043030054,38.058147,1,0.15572441421457484,0.14730256517154477
42783,434551.8090696008,7770301.931505828,37.93694538643244,0.03884302807983515,38.060883,1,0.1239371819269337,0.08509415384709856
42784,434549.9611585369,7770321.852037476,37.961157746478165,0.0353299533439249,38.112595,1,0.15143685801402285,0.11610690467009795
42785,434548.1436703252,7770341.775426319,38.04399752030122,0.03724220387261999,38.15684,1,0.1128437577749537,0.07560155390233371
42786,434546.37477833044,7770361.703444635,37.98533357226931,0.04916714722150777,38.184944,1,0.19961058056271952,0.15044343334121174
42787,434544.6597907058,7770381.636586834,38.069272718143345,0.04705767440284112,38.214043,1,0.1447699454308733,0.09771227102803218
42788,434542.9596927622,7770401.571167984,38.104338970227666,0.04122252612550038,38.253994,1,0.1496550178094438,0.10843249168394341
42789,434541.25279759,7770421.505038047,38.10245779378903,0.04402536900777191,38.25028,1,0.1478206791113621,0.1037953101035902
42790,434539.5245255207,7770441.436920592,38.0887106233549,0.01709864166274384,38.23068,1,0.14196793499471028,0.12486929333196643
42791,434537.76409252326,7770461.3657627385,38.088173380822475,0.038195138355494054,38.230507,1,0.14233351615018108,0.10413837779468703
42792,434535.9677840776,7770481.2911684,38.102012906029366,0.04172078680208241,38.234,1,0.13198825363860323,0.09026746683652082
42793,434534.1057822998,7770501.210327665,38.10854524263431,0.0439235242379953,38.228554,1,0.12000852933834949,0.07608500510035418
42794,434532.16008094343,7770521.121554112,38.10832874011719,0.01781339567591684,38.23616,1,0.1278315382031252,0.11001814252720837
42795,434530.1726331429,7770541.028811532,38.09456548043006,0.04085920897899111,38.243942,1,0.14937678031212442,0.1085175713331333
42796,434528.1709922174,7770560.9347196445,38.10256259256576,0.030852236247343894,38.232048,1,0.12948544210220803,0.09863320585486413
42797,434526.170024249,7770580.840708373,38.10031284397122,0.03773679044440734,38.244267,1,0.14395366603854853,0.1062168755941412
42798,434524.1836544981,7770600.74805215,38.12202707609241,0.03832547818398475,38.24495,1,0.12292226472790446,0.08459678654391972
42799,434522.21625046525,7770620.657210312,38.13974458486098,0.04266800994244259,38.2494,1,0.10965650766831914,0.06698849772587655
42800,434520.297986226,7770640.571058767,38.136572868094,0.03700949804211164,38.24904,1,0.11246582819506301,0.07545633015295136
42801,434518.4485998275,7770660.49139612,38.14275645310229,0.04621399646873207,38.236393,1,0.09363652175122894,0.04742252528249687
42802,434516.6377779998,7770680.415437958,38.146915907963745,0.03621268558803077,38.229347,1,0.08243132104016127,0.046218635452130494
42803,434514.83664094395,7770700.340420907,38.1319328423436,0.032410905903611766,38.217136,1,0.0852035407130387,0.05279263480942694
42804,434513.03348680056,7770720.265178799,38.13819425581305,0.03570967944842237,38.223434,1,0.08524019242913994,0.04953051298071757
42805,434511.2167432747,7770740.18864879,38.15916712666793,0.0465319621902769,38.228783,1,0.06961552714066244,0.023083564950385535
42807,434507.5039483858,7770780.028036224,38.18497522790129,0.8121169602155165,38.155308,1,-0.02966745812589977,-0.8417844183414163
42824,434475.1008278771,7771118.582795816,38.21369921683515,0.013672581680899498,38.441257,1,0.22755825997148804,0.21388567829058855
42825,434473.3057298786,7771138.508314282,38.72202171411388,0.058675469525614136,38.723606,1,0.001584395505261682,-0.057091074020352454
42826,434471.4984169247,7771158.432658156,38.668047318414494,0.027144328321740945,38.6706,1,0.0025535726987868657,-0.02459075562295408
42827,434469.67287040397,7771178.355315217,38.454543479589624,0.011344889936595354,38.527,1,0.0724569476564696,0.06111205771987424
42828,434467.8249545634,7771198.275815654,38.351221601969854,0.02409188453354298,38.392982,1,0.04176088094030206,0.017668996406759077
