,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
809,433156.5341190201,7767364.370896433,42.933649180095344,0.03011953863335878,43.012146,3,0.07849681599840608,0.048377277365047294
811,433124.6418337036,7767166.956043638,43.68378213513277,0.025938587365854887,43.831997,3,0.14821478259183607,0.12227619522598118
812,433108.99736285623,7767068.665665304,44.48224211839862,0.03300593439481739,44.537937,3,0.0556950459080241,0.02268911151320671
813,433093.32736153656,7766969.524888322,44.65617421426434,0.02644214511066961,44.76068,3,0.10450693807941036,0.07806479296874075
814,433077.0740528608,7766870.40096735,44.92591471767422,0.03250731957065224,44.983757,3,0.05784230136875124,0.025334981798098996
815,433060.84408817,7766772.127666061,45.20619121904957,0.03650545845626964,45.272068,3,0.0658768046320688,0.02937134617579916
816,433045.17080861994,7766672.987217593,45.405251327442556,0.032715359390889785,45.46372,3,0.058467086864084195,0.02575172747319441
817,433029.52093181503,7766574.697380634,45.66968737045718,0.03184103999491132,45.706738,3,0.037050147853364024,0.005209107858452702
818,433013.26317293115,7766475.573910637,45.875584440957226,0.0422796615225003,45.907665,3,0.03208081172832067,-0.010198849794179635
819,432997.6111298021,7766377.284291,46.1284090736316,0.031663526992265364,46.176636,3,0.0482266685558983,0.016563141563632935
820,432982.5159017958,7766278.127501899,46.437198330751016,0.021323961082967104,46.409317,3,-0.02788131414945383,-0.049205275232420936
821,432965.6724374437,7766179.021140575,46.77332536215167,0.0022579192447686404,46.790337,3,0.017011246735052055,0.014753327490283415
822,432950.0171549459,7766080.7318451665,47.01608291815285,0.03009343062015703,46.98645,3,-0.029632722840347014,-0.05972615346050404
823,432934.33629580063,7765981.592153152,47.198593543713045,0.03637980244511534,47.240524,3,0.04193074827914245,0.005550945834027106
825,432901.8308585678,7765784.19717678,47.48176783118406,0.0136095070143544,47.52336,3,0.04159337487062942,0.02798386785627502
826,432886.72924799693,7765685.041017849,47.95017267059184,0.04103193119433834,47.97684,3,0.02666830230855055,-0.014363628885787787
827,432871.0685846844,7765586.752260351,48.19040651263467,0.03760521606830894,48.236603,3,0.04619627056845843,0.008591054500149492
828,432854.7997459286,7765487.62991057,48.24573304044536,0.041921979579598714,48.300404,3,0.05467055452534453,0.012748574945745814
829,432839.112380713,7765388.490868432,48.45099978111445,0.028460632350104237,48.433605,3,-0.0173945870226504,-0.045855219372754635
688,438370.3358248116,7779236.142047672,24.74269552295312,0.01802372360475149,24.635399,5,-0.1072966582070265,-0.125320381811778
689,438354.94214167946,7779136.966319704,24.91232770970509,0.030971926404414655,24.849121,5,-0.06320661595508881,-0.09417854235950346
690,438339.5473786064,7779037.79069658,25.013341760115527,0.035246013693962894,24.969206,5,-0.04413590379228438,-0.07938191748624727
691,438323.5950154562,7778939.481182783,25.148597125761885,0.036884298056590784,25.126114,5,-0.022483234160322496,-0.05936753221691328
692,438307.6188442558,7778840.3212233335,25.19623995909609,0.03498345865716826,25.223053,5,0.026813019419535067,-0.008170439237633192
693,438292.24348880304,7778741.996479757,25.437363021657188,0.04606842012435583,25.388767,5,-0.04859577922554692,-0.09466419934990275
694,438275.6858105461,7778642.852199513,25.65754330353032,0.021643467994961148,25.640728,5,-0.016815306704149435,-0.03845877469911058
695,438259.72895759955,7778544.543134778,25.79088998115244,0.01972806240682702,25.786226,5,-0.004663708569431435,-0.024391770976258456
696,438243.7482775652,7778445.383625189,25.90535972814675,0.022798054045944413,25.93252,5,0.02716018457297764,0.004362130527033228
697,438228.36853136844,7778347.059315082,26.06291334559975,0.023728757335798698,26.047045,5,-0.01586859157142939,-0.03959734890722809
698,438212.9649982641,7778247.884552837,26.018674735516637,0.02882370452998405,26.056738,5,0.03806316426363665,0.009239459733652602
699,438196.98098402744,7778148.72537299,26.0879057824963,0.11399252989283666,26.096632,5,0.00872622128787981,-0.10526630860495685
703,438133.07911188185,7777753.790891133,25.887295799042665,0.04070882650725424,25.951363,5,0.06406681082061638,0.02335798431336214
704,438117.66898472,7777654.616776936,25.84808250526653,0.027177431727588304,25.82904,5,-0.01904197792277884,-0.046219409650367145
705,438102.2805269045,7777556.293323026,25.861147897199324,0.018874891363948692,25.849995,5,-0.011153237775495484,-0.030028129139444176
706,438086.2886701614,7777457.134923159,25.889150838763438,0.09480294370317617,25.86867,5,-0.020481328875742832,-0.115284272578919
708,438054.32433175034,7777259.669016168,26.696930409735806,0.027753291317402316,26.846909,5,0.14997815960013128,0.12222486828272897
709,438038.35185964336,7777161.361508673,27.646046337094408,0.013351632956372012,27.644775,5,-0.001270946469407619,-0.01462257942577963
710,438022.93516821467,7777062.188038839,28.042468511045033,0.022355282391275325,27.909815,5,-0.1326536764503068,-0.1550089588415821
