,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
7183,437549.13357836957,7774095.835349539,31.07708510389275,0.039843594265421875,31.214891,5,0.1378063298230714,0.09796273555764952
7184,437539.6262344534,7774195.677925458,31.018100590222204,0.01760936990565232,31.164124,5,0.146022944934046,0.12841357502839368
7185,437529.51666438597,7774294.685642842,30.9254023020918,0.03210940413684318,31.092558,5,0.16715560501269167,0.13504620087584848
7190,437481.39812906645,7774793.064616376,29.88376328117364,0.022520478921040595,29.949026,5,0.06526282661444682,0.04274234769340623
7191,437471.2951024822,7774892.072646797,29.926065477473408,0.04242980181136466,30.034248,5,0.10818287457737341,0.06575307276600875
7192,437461.2161355799,7774991.931279511,29.948828402923446,0.04540280805735508,30.046253,5,0.09742480142225673,0.05202199336490165
7193,437451.13828224246,7775091.789966059,29.94587176363981,0.05174426240392438,30.02782,5,0.08194882351839183,0.030204561114467454
7194,437441.6187197628,7775190.782493928,29.88906003398123,0.014895964018494249,29.95703,5,0.06796930867013629,0.05307334465164204
7196,437422.628706751,7775390.46879259,29.884795382059473,0.03093237538490794,29.908358,5,0.02356223817978531,-0.0073701372051226295
7197,437412.532248749,7775489.477138341,29.887168665999198,0.022673191073510617,29.915289,5,0.028120259171700468,0.0054470680981898514
7198,437402.4598787464,7775589.336086162,29.858317433049216,0.015366490223389057,29.859083,5,0.0007657426099640929,-0.014600747613424964
7199,437392.9686402837,7775689.179410952,29.8514784131656,0.01792411290115618,29.869543,5,0.01806466239592197,0.00014054949476579107
7201,437373.3863882929,7775888.031340227,29.710661942803114,0.04789199394956674,29.75204,5,0.041378920233995586,-0.006513073715571152
7202,437362.7384748571,7775987.906182423,29.532438294379592,0.04609242337141021,29.557575,5,0.025136931450486344,-0.020955491920923865
7203,437353.8084720523,7776086.883474339,29.376593337700548,0.010338079673140288,29.395065,5,0.018471969916639353,0.008133890243499064
7204,437344.3225926405,7776186.727047508,29.322332013344038,0.01001130558314618,29.319136,5,-0.003196347450483472,-0.013207653033629653
7205,437334.8377769104,7776286.570669334,29.29355674468433,0.016519073739883483,29.268532,5,-0.025024945367924545,-0.04154401910780803
7206,437324.17131638393,7776385.595180684,29.088566673825795,0.04737962824277711,29.115664,5,0.027096854616587507,-0.020282773626189604
7208,437305.207094169,7776585.282677428,28.632736564995078,0.002843454651128795,28.608526,5,-0.024210335136679362,-0.027053789787808157
7209,437295.12377427676,7776684.291652884,28.487222435141923,0.029268780312920895,28.45113,5,-0.0360925218118453,-0.0653613021247662
